case_id,sample_name,original_id,top_k,sample_bucket,sufficiency_label,question,gold_answer,model_answer,em,f1,taxonomy,raw_taxonomy,answer_supported_by_context,gold_supported_by_context,confidence,short_reason,context_titles,error
stratified_qa90::5a7ce0ce554299452d57ba92::top20,stratified_qa90,5a7ce0ce554299452d57ba92,20,rescued_by_top20,sufficient,"Which of the four US Presidents who have been assinated was shot on the grounds of the Pan-American Exposition at the Temple of Music in Buffalo, New York?",William McKinley,Paris,0.0,0.0,generation_failure,generation_failure,false,true,high,"Model answered 'Paris' which is unrelated to the question. The context clearly identifies William McKinley as the president assassinated at the Temple of Music during the Pan-American Exposition in Buffalo, NY.","Temple of Music || Assassination of William McKinley || Pan-American Exposition || William McKinley || New York (state) || Buffalo, New York || Assassination of James A. Garfield || List of Presidents of the United States || George Cary (architect) || Temple Beth Zion (Buffalo, New York) || International Fair Association Grounds || President of the United States || Assassination of Abraham Lincoln || Starlight Park || Seneca Mission Indian Church Grounds Desecration || Anarchism || Gangrene || Leon Czolgosz || World's fair || List of routes of City of Buffalo streetcars",
stratified_qa90::5a8a3e745542996c9b8d5e70::top20,stratified_qa90,5a8a3e745542996c9b8d5e70,20,rescued_by_top20,sufficient,"What is the name for the adventure in ""Tunnels and Trolls"", a game designed by Ken St. Andre?",Arena of Khazan,Dungeon of the Bear,0.0,0.3333333333333333,generation_failure,generation_failure,true,false,high,"Model answer 'Dungeon of the Bear' is an actual T&T adventure mentioned in context, but gold answer 'Arena of Khazan' is not in context; model hallucinated incorrect adventure name.","Tunnels & Trolls || Ken St. Andre || Role-playing game || Dungeons & Dragons || Wasteland (video game) || Flying Buffalo || Science Fiction and Fantasy Writers of America || Tunnels & Trolls: Crusaders of Khazan || Fantasy || Ogden, Utah || Utah || Dungeon of the Bear || New World Computing || FM Towns || Uncle Ugly's Underground Doom || Sword for Hire (Flying Buffalo) || Fiery Dragon Productions || Arena of Khazan || Sorcerer Solitaire || Goblin Lake",
stratified_qa90::5abe49765542991f6610611f::top20,stratified_qa90,5abe49765542991f6610611f,20,rescued_by_top20,sufficient,The Bulls–Knicks rivalry involved a well known player who was how tall? ,"6'5""",6 feet 5 inches,0.0,0.0,answer_alias_or_metric_mismatch,answer_alias_or_metric_mismatch,true,true,high,"Model answer '6 feet 5 inches' is semantically identical to gold answer '6'5""'.",Bulls–Knicks rivalry || Scottie Pippen || Chicago Bulls || Michael Jordan || New York Knicks || Patrick Ewing || John Starks (basketball) || Knicks–Pacers rivalry || National Basketball Association || Bulls–Heat rivalry || Celtics–Knicks rivalry || Bulls–Pistons rivalry || Golden State Warriors || Bulls–Cavaliers rivalry || 1991–92 New York Knicks season || Boston Celtics || Knicks–Nets rivalry || Heat–Knicks rivalry || Basketball Association of America || List of National Basketball Association rivalries,
stratified_qa90::5ae4a91d5542995ad6573e09::top5,stratified_qa90,5ae4a91d5542995ad6573e09,5,rescued_by_top20,insufficient,What movement was the the person referred to as Mumia part of?,black nationalism,Black Panther Party,0.0,0.4,answer_alias_or_metric_mismatch,answer_alias_or_metric_mismatch,true,true,high,"Model answer 'Black Panther Party' and gold answer 'black nationalism' are both supported by context, which states Mumia Abu-Jamal was both 'involved in black nationalism' and 'a member of the Black Panther Party.' Black Panther Party is a black nationalist movement, making the answers semantically equivalent.",Mumia flava || Mumia (genus) || Mumia Abu-Jamal || Rope bondage || Larry Holmes (activist),
stratified_qa90::5ae4a91d5542995ad6573e09::top20,stratified_qa90,5ae4a91d5542995ad6573e09,20,rescued_by_top20,sufficient,What movement was the the person referred to as Mumia part of?,black nationalism,Black Panther Party,0.0,0.4,generation_failure,generation_failure,true,true,high,"Model correctly identifies Black Panther Party membership from context [3], which explicitly states Mumia was 'a member of the Black Panther Party until October 1970' and 'involved in black nationalism.' Gold answer 'black nationalism' is also supported but is the broader ideology; model answer is the specific organization.",Mumia flava || Mumia (genus) || Mumia Abu-Jamal || Rope bondage || Larry Holmes (activist) || Mumia xiangluensis || Family (biology) || Pyramidellidae || Mumia (disambiguation) || Mangrove || Mumia Abu-Jamal in popular culture || Sea snail || Nabongo Mumia || Malaysia || China || Rhizosphere || Species || Turbonilla mumia || Kuantan || Mount Xianglu,
stratified_qa90::5adc0d2955429947ff1738e6::top20,stratified_qa90,5adc0d2955429947ff1738e6,20,rescued_by_top20,sufficient,Are Roger Waters and Tom Johnston both musicians?,yes,"Yes, both Roger Waters and Tom Johnston are musicians.",0.0,0.19999999999999998,answer_alias_or_metric_mismatch,answer_alias_or_metric_mismatch,true,true,high,"Model answer is a longer affirmative statement equivalent to gold 'yes', but exact match fails due to extra wording.",Roger Waters || Tom Johnston || Roger Johnston || Tom Johnston (Scottish politician) || Roger Waters: The Wall || Tom Johnston (musician) || Roger Waters: The Wall (album) || Tomás Waters || Tom Johnston (Saskatchewan politician) || Tom Johnston (footballer) || Inflatable pigs on Roger Waters' tours || Australian House of Representatives || Déjà Vu (Roger Waters song) || Coach (sport) || Liberal Party of Australia || Australia || Scotland || Division of Hotham || Coldstream || Dave Kilminster,
stratified_qa90::5ab8634e5542990e739ec8de::top5,stratified_qa90,5ab8634e5542990e739ec8de,5,rescued_by_top20,insufficient,"In regards to Value premium an expert argued that no value premium exisits, what did this expert found?",The Vanguard Group,That Fama and French's research is period dependent,0.0,0.0,generation_failure,generation_failure,true,false,high,"Gold answer 'The Vanguard Group' is the entity Bogle founded, not what he found. Model answer correctly identifies Bogle's finding (period dependent research) which is fully supported by retrieved context.",Value premium || Growth investing || Value investing || Eugene Fama || Universal life insurance,
stratified_qa90::5ab8634e5542990e739ec8de::top20,stratified_qa90,5ab8634e5542990e739ec8de,20,rescued_by_top20,sufficient,"In regards to Value premium an expert argued that no value premium exisits, what did this expert found?",The Vanguard Group,Fama and French's research is period dependent.,0.0,0.0,ambiguous_or_gold_issue,ambiguous_or_gold_issue,true,false,high,"Model correctly states Bogle's finding (Fama/French research is period dependent) per context [1], but gold answer 'The Vanguard Group' misidentifies the finding—Vanguard is Bogle's organization, not his argument.",Value premium || Growth investing || Value investing || Eugene Fama || Universal life insurance || Burger King premium burgers || Option time value || Military || Valuation (finance) || Armchair general || Value-added agriculture || No value added || John C. Bogle || Brand || Marketing || Advertising || Net premium valuation || Premium segment || Hahn Premium || Customer service,
stratified_qa90::5ae291bb5542996483e649f6::top5,stratified_qa90,5ae291bb5542996483e649f6,5,unresolved_top20,insufficient,"What are the publishing years of this American and New York based film magazine published by Hachette Filipacchi Media U.S., where April Bernard worked as senior editor?",between 1987 and 2010,1987 to 2010,0.0,0.5714285714285715,answer_alias_or_metric_mismatch,answer_alias_or_metric_mismatch,true,true,high,Model answer (1987 to 2010) is semantically identical to gold answer (between 1987 and 2010); difference is wording only.,Hachette Filipacchi Media U.S. || Hachette Filipacchi Médias || Elle Decor || Premiere (magazine) || New York City,
stratified_qa90::5ae291bb5542996483e649f6::top20,stratified_qa90,5ae291bb5542996483e649f6,20,unresolved_top20,insufficient,"What are the publishing years of this American and New York based film magazine published by Hachette Filipacchi Media U.S., where April Bernard worked as senior editor?",between 1987 and 2010,1987 to 2010,0.0,0.5714285714285715,answer_alias_or_metric_mismatch,answer_alias_or_metric_mismatch,true,true,high,"Model answer '1987 to 2010' is semantically equivalent to gold answer 'between 1987 and 2010'; only wording differs, not substance.",Hachette Filipacchi Media U.S. || Hachette Filipacchi Médias || Elle Decor || Premiere (magazine) || New York City || Car and Driver || George (magazine) || Metropolitan Home || Home (magazine) || Lagardère Group || Family Life (Wenner Media magazine) || United States || Pariscope || Quo (magazine) || Télé 7 Jours || Lagardère Active || Magazine || Psychologies || Photo (French magazine) || Michael J. Berman,
stratified_qa90::5ac2eec55542990b17b154c1::top5,stratified_qa90,5ac2eec55542990b17b154c1,5,unresolved_top20,insufficient,When was the album released that The Red Tour supported?,"October 22, 2012",2012,0.0,0.5,retrieval_insufficient,retrieval_insufficient,false,false,high,"Retrieved context only states the album 'Red' was released in 2012 but lacks the specific release date of October 22, 2012. Model answer '2012' is also unsupported by specific date evidence.",The Red Tour || Silhouette in Red Tour || Red Special (album) || Red Tour (EP) || Albertane Tour,
stratified_qa90::5ac2eec55542990b17b154c1::top20,stratified_qa90,5ac2eec55542990b17b154c1,20,unresolved_top20,insufficient,When was the album released that The Red Tour supported?,"October 22, 2012",2012,0.0,0.5,retrieval_insufficient,retrieval_insufficient,true,false,high,"Context confirms album Red was released in 2012, supporting model's answer. However, context does not contain the specific date October 22, 2012 from the gold answer.",The Red Tour || Silhouette in Red Tour || Red Special (album) || Red Tour (EP) || Albertane Tour || Science & Faith Tour || Awake Tour || Blackout Tour || Right Place Right Time Tour || Antenna World Tour || Party Tour || Bad Girls Tour || Sphere On Tour || Special Forces Tour || Love Letter Tour || News of the World Tour || Sounds of the Universe || A Day at the Races Tour || Tracks Across America Tour '82 || Dire Straits Tour,
stratified_qa90::5a7717635542994aec3b71e3::top5,stratified_qa90,5a7717635542994aec3b71e3,5,unresolved_top20,insufficient,Who is the writer for an American teen sitcom created by Kim Bass for Nickelodeon?,Wayne Conley,Kim Bass,0.0,0.0,retrieval_insufficient,retrieval_insufficient,false,false,high,"Retrieved context identifies Kim Bass as creator of Kenan & Kel but does not contain any information about the writer, making neither the gold answer (Wayne Conley) nor the model answer (Kim Bass) supportable from the context.",Kim Bass || Kenan & Kel || Junkyard Dog (film) || Kill Speed || In Living Color,
stratified_qa90::5a7717635542994aec3b71e3::top20,stratified_qa90,5a7717635542994aec3b71e3,20,unresolved_top20,insufficient,Who is the writer for an American teen sitcom created by Kim Bass for Nickelodeon?,Wayne Conley,Kim Bass,0.0,0.0,ambiguous_or_gold_issue,ambiguous_or_gold_issue,false,false,medium,Gold answer 'Wayne Conley' does not appear in retrieved context at all. Context identifies Kim Bass as creator and writer but does not mention Wayne Conley as writer of Kenan & Kel. Gold answer appears to be incorrect or context is missing critical information.,"Kim Bass || Kenan & Kel || Junkyard Dog (film) || Kill Speed || In Living Color || ICarly || Vivica A. Fox || All That || Sister, Sister (TV series) || Kenan Thompson || Nickelodeon || Kel Mitchell || Talia in the Kitchen || Nickelodeon on Sunset || Sitcom || Nickelodeon Teen || Nickelodeon Australian Kids' Choice Awards 2011 || Nickelodeon Studios || Hollywood || Orlando, Florida",
stratified_qa90::5abcf46255429959677d6b6b::top20,stratified_qa90,5abcf46255429959677d6b6b,20,unresolved_top20,insufficient,"The composer for the music in the film ""A Clockwork Orange"" was born in which state?",Rhode Island,New York,0.0,0.0,retrieval_insufficient,retrieval_insufficient,false,false,high,"Retrieved context identifies Wendy Carlos as the composer but contains no information about her birthplace or state of birth, making verification of either answer impossible.",Alex (A Clockwork Orange) || Stanley Kubrick || Nadsat || A Clockwork Orange (soundtrack) || A Clockwork Orange (novel) || A Clockwork Orange (film) || Anthony Burgess || Clockwork Orange (plot) || Argot || A Clockwork Orange: Wendy Carlos's Complete Original Score || List of cultural references to A Clockwork Orange || Coup d'état || England || Black propaganda || United Kingdom || Harold Wilson || Smear campaign || Security agency || Russian language || ARK Theatre Company,
stratified_qa90::5ab2be12554299295394686b::top5,stratified_qa90,5ab2be12554299295394686b,5,unresolved_top20,insufficient,Who was the football manager that played in the Football League Cup in 1985 and managed to lead the Birmingham City Football Club's 103rd season to finish in the 18th position?,"Stephen Roger ""Steve"" Bruce",Steve Bruce,0.0,0.6666666666666666,answer_alias_or_metric_mismatch,answer_alias_or_metric_mismatch,true,true,high,Model answer 'Steve Bruce' is the common name for gold answer 'Stephen Roger Steve Bruce' - semantically equivalent names for the same person who managed Birmingham City to 18th in their 103rd season per context [2].,1985–86 Birmingham City F.C. season || 2005–06 Birmingham City F.C. season || 1985–86 FA Cup || John Bond (footballer) || 1909–10 Birmingham F.C. season,
stratified_qa90::5ab2be12554299295394686b::top20,stratified_qa90,5ab2be12554299295394686b,20,unresolved_top20,insufficient,Who was the football manager that played in the Football League Cup in 1985 and managed to lead the Birmingham City Football Club's 103rd season to finish in the 18th position?,"Stephen Roger ""Steve"" Bruce",Steve Bruce,0.0,0.6666666666666666,answer_alias_or_metric_mismatch,answer_alias_or_metric_mismatch,true,true,high,Gold answer 'Stephen Roger Steve Bruce' and model answer 'Steve Bruce' are the same person; Steve is the common short form/alias of Stephen Roger Bruce.,1985–86 Birmingham City F.C. season || 2005–06 Birmingham City F.C. season || 1985–86 FA Cup || John Bond (footballer) || 1909–10 Birmingham F.C. season || 1970–71 Birmingham City F.C. season || Ron Saunders || 1937–38 Birmingham F.C. season || 1985–86 Football League Cup || 1930–31 Birmingham F.C. season || Football League First Division || 1985–86 Football League || 1969–70 Birmingham City F.C. season || Football League Second Division || Manager (association football) || Southampton F.C. || Altrincham F.C. || 1927–28 Birmingham F.C. season || Replay (sports) || 1928–29 Birmingham F.C. season,
