original_id,question_type,difficulty,question,gold_answer,support_title_count,support_titles,support_titles_in_intro_count,support_titles_missing_intro_count,support_titles_missing_intro,all_support_present_in_intro,support_title_coverage_in_intro
5a81a7f75542995ce29dcc25,bridge,hard,Jin Jing is a Chinese female Paralympic fencer who called for a boycott of what retailer whose name means crossroads and public square in French?,Carrefour,2,carrefour || jin jing,2,0,,1,1.0
5add98985542990dbb2f7e82,bridge,hard,What was the occupation of the man who published an individualist anarchist journal?,American schoolteacher and publisher,2,lucifer the lightbearer || moses harman,2,0,,1,1.0
5ae1465855429920d5234373,bridge,hard,Berk Communication and Marketing Group  best known for representing an American professional baseball pitcher for what team?,New York Yankees,2,berk communications || cc sabathia,2,0,,1,1.0
5a721d5a55429971e9dc9283,bridge,hard,What Australian beer is a British style pale ale whose label features a character conceived in 1926? ,Ballarat Bitter is a 4.9% (abv) Australian beer,2,ballarat bitter || bitter (beer),2,0,,1,1.0
5ae7ea695542994a481bbe17,bridge,hard,The Worst Journey in the World is a memoir written by which English explorer of Antarctica?,Apsley George Benet Cherry-Garrard,2,apsley cherry-garrard || the worst journey in the world,2,0,,1,1.0
5ae7eb3c5542994a481bbe20,bridge,hard,The Panel with striding lion  was one of many that lined the way north of the gate to the inner city of what location?,Babylon,2,ishtar gate || panel with striding lion,2,0,,1,1.0
5adf69055542995534e8c7a4,bridge,hard,Which part of Scotland is this institute found where Alice König is a lecturer in Latin and Classical Studies?,"St Andrews, Fife, Scotland",2,alice könig || university of st andrews,2,0,,1,1.0
5a806cdf5542996402f6a508,bridge,hard,An American who is a German literature translator and did a thesis on an Austrian prodigy born in 1874 taught at which university?,University of Vienna,2,hugo von hofmannsthal || vincent kling (translator),2,0,,1,1.0
5a78d01d55429974737f78b3,bridge,hard,"The singer known as the ""Ballad Prince"" was on a romantic comedy that aired on what state-run channel from August 11 to September 30, 2010?",SBS,2,lee seung-gi || my girlfriend is a nine-tailed fox,2,0,,1,1.0
5adf62d05542992d7e9f932d,bridge,hard,Which number-one single is Michael Steele responsible for?,"""Walk Like an Egyptian""",2,ezo (band) || the bangles,2,0,,1,1.0
5a8b3fe85542995d1e6f1323,bridge,hard,"Who owns an English evening newspaper based in Blackpool, Lancashire?",Johnson Press,2,blackpool gazette || lytham st annes express,2,0,,1,1.0
5a7dedef5542995f4f40231a,bridge,hard,"Which English actor, comedian and singer is featured in Chalk and Cheese?",Michael Patrick Smith,2,chalk and cheese || michael crawford,2,0,,1,1.0
5a88c68d55429938390d3fba,bridge,hard,E! Hollywood Hold'em was hosted by a poker player of what nationality?,Irish,2,e! hollywood hold'em || phil laak,2,0,,1,1.0
5abc0bea554299658360040d,bridge,hard, Sir Johnston Forbes-Robertson was considered the finest at playing a character who was the king of which country ?,Prince of Denmark,2,johnston forbes-robertson || prince hamlet,2,0,,1,1.0
5abb2f245542996cc5e49fd2,bridge,hard,"Thomas Matthew ""Tom"" Chappell co-founded a commpany in 1970 that manufactures what products?",natural-ingredients-only personal care products,2,tom chappell || tom's of maine,2,0,,1,1.0
5a72f74a55429901807daf59,bridge,hard,"Which American comedian born on March 21, 1962, appeared in the movie ""Sleepless in Seattle?""",Rosie O'Donnell,2,rosie o'donnell || sleepless in seattle,2,0,,1,1.0
5ae0a54e5542993d6555ebdd,bridge,hard,Joseph Benavidez has been compared favorably to which retired bantamweight and featherweight MMA fighter?,Urijah Christopher Faber,2,joseph benavidez || urijah faber,2,0,,1,1.0
5a866e7e554299211dda2b29,bridge,hard,"This art gallery is a museum was founded and built by the industrialist and philanthropist who briefly sat as a Liberal MP for Wirral and later, as Lord Leverhulme, in the House of Lords as a what?",Peer,2,"lady lever art gallery || william lever, 1st viscount leverhulme",2,0,,1,1.0
5abaf6865542996cc5e49f3c,bridge,hard,"What role did Thomas Doherty play in sitcom based on the Israeli series ""North Star""?",Sean,2,the lodge (tv series) || thomas doherty (actor),2,0,,1,1.0
5ae534bb5542990ba0bbb21d,comparison,hard,"In between Liberty and MIT Technology Review which has a circulation of over 200,000?",Liberty,2,liberty (adventist magazine) || mit technology review,2,0,,1,1.0
5ae327e05542992f92d82220,bridge,hard,GamesMaster has a sister publicantion that is published how many times per year?,13,2,edge (magazine) || gamesmaster (magazine),2,0,,1,1.0
5abebbe65542997719eab59d,bridge,hard,"What is the birthdate of this American comedian, actress, and writer, who was a supporting cast remember in Brooklyn Nine-Nine as Gina?","February 20, 1978",2,brooklyn nine-nine || chelsea peretti,2,0,,1,1.0
5ab5e9865542992aa134a3db,bridge,hard,What type of beliefs does Mount Ida and Rhea have in common?,Greek mythology,2,mount ida || rhea (mythology),2,0,,1,1.0
5a7a112a5542990783324e2b,bridge,hard,What kind of musicians are Mark Gaudet and Jan Axel Blomberg?,drummer,2,jan axel blomberg || mark gaudet,2,0,,1,1.0
5adf430e5542993a75d2645e,comparison,hard,"Which canal, Miami Canal or Dundee Canal, also supplies hydro-power and water for manufacturing?",Dundee Canal,2,dundee canal || miami canal,2,0,,1,1.0
5a779be75542995d83181215,bridge,hard,The Lance Todd Trophy is presented at a stadium located in what country?,England,2,aj bell stadium || lance todd trophy,2,0,,1,1.0
5a809b575542996402f6a59c,bridge,hard,What former nose tackle announced ESPN College Football Friday Primetime in 2017?,Dusty Dvoracek,2,dusty dvoracek || espn college football friday primetime,2,0,,1,1.0
5abed9435542994516f45457,comparison,hard,Which of the following stars Jeff Bridges as a computer programmer: Tron or The Million Dollar Duck?,Tron,2,the million dollar duck || tron,2,0,,1,1.0
5adf4ba65542992d7e9f931c,bridge,hard,Which 9th longest-running musical in Broadway history was the 30th Disney animated feature film?,Beauty and the Beast,2,beauty and the beast (1991 film) || beauty and the beast (franchise),2,0,,1,1.0
5ae491155542995ad6573da3,bridge,hard,"When was the seven-time World and Olympic medalist on which ""Foxcatcher"" was based born? ","June 6, 1959",2,dave schultz (wrestling) || foxcatcher,2,0,,1,1.0
5ac440385542997ea680ca4e,bridge,hard,Carl von Donop was a colonel of which German auxiliaries?,Hessians,2,carl von donop || hessian (soldier),2,0,,1,1.0
5a84d80c5542992a431d1ab5,comparison,hard,"Which building is used for more different uses, MiMA or 270 Park Avenue?",MiMA,2,270 park avenue || mima (building),2,0,,1,1.0
5ae7945d5542997b22f6a7ba,bridge,hard,Stacey Totman is the former head coach of the college golf team that competes in what conference?,Big 12,2,stacey totman || texas tech red raiders golf,2,0,,1,1.0
5ab98608554299131ca42362,bridge,hard,Where does the story take place in 1988 film The Moderns?,1926 Paris,2,john lone || the moderns,2,0,,1,1.0
5ab3eeb5554299233954fff4,bridge,hard,"The actress that plays Kaylee Frye in the series ""Firefly"" also stars with Alan Dale in a sci-fi tv film released in what year?",2011,2,doomsday prophecy || jewel staite,2,0,,1,1.0
5a7ce50f55429909bec76869,bridge,hard,"In what year did the Danish plant ecologist who assisted a Danish chemist, famous for the introduction of the concept of pH die?",1974,2,carsten olsen || s. p. l. sørensen,2,0,,1,1.0
5a8fa4d95542995b4424207b,comparison,hard,"Which airport is busier, Palm Springs International Airport or Trenton–Mercer Airport?",Trenton–Mercer Airport,2,palm springs international airport || trenton–mercer airport,2,0,,1,1.0
5a72ba165542992359bc318a,bridge,hard,Who runs the website surpassed by both Baidu Baike and Hudong.com?,Wikimedia Foundation,2,baidu baike || chinese wikipedia,2,0,,1,1.0
5a85ae455542997175ce1ff0,bridge,hard,What is Rachelle Amy Beinart's role in the film that follows a group of rebels on a mission?,stunt performances,2,rachelle beinart || rogue one,2,0,,1,1.0
5a8bbfb15542995e66a474f6,comparison,hard,Peter Curtis and Scott Draper are both what?,former tennis player,2,peter curtis (tennis) || scott draper,2,0,,1,1.0
5ac240ef55429951e9e684ef,bridge,hard,"What year was a joint venture between RLJ Companies and this film studio founded in 2005, founded?",2006,2,our stories films || the weinstein company,2,0,,1,1.0
5ab72b5c5542993667793f63,bridge,hard,What country of origin does The Late Late Show and Craig Kilborn have in common?,American,2,craig kilborn || the late late show (u.s. tv series),2,0,,1,1.0
5ab3af70554299233954ff81,bridge,hard,Angelo Francesco Lavignino scored a 1965 English-language Spanish-Swiss co-produced film that was directed by and also starred who?,Orson Welles,2,angelo francesco lavagnino || chimes at midnight,2,0,,1,1.0
5ae320a95542991a06ce992e,bridge,hard,In 2011 what was the population of the town where Deep Purple were formed ?,"about 26,000.",2,deep purple || hertford,2,0,,1,1.0
5ae28b76554299495565daa8,bridge,hard,What three categories does income get levied under the Parliament of Australia's tax code?,"""personal earnings"" (such as salary and wages), ""business income"" and ""capital gains""",2,income tax assessment act 1936 || income tax in australia,2,0,,1,1.0
5ab6a8b5554299710c8d1f30,bridge,hard,Who commissioned the series of 12 monuments dedicated to the spirit of pioneer women along the Ocean-to-Ocean Highway?,the National Society of Daughters of the American Revolution,2,madonna of the trail || national old trails road,2,0,,1,1.0
5a8b8f5b55429949d91db5e1,bridge,hard,What form of play does Yameen and Activision have in common?,video game,2,activision || yameen,2,0,,1,1.0
5ae829ea5542997ec2727738,bridge,hard,Where was the armory at which Model 1840 flintlock musket was produced located? ,"city of Springfield, Massachusetts",2,springfield armory || springfield model 1840 flintlock musket,2,0,,1,1.0
5aba14195542994dbf0198a9,bridge,hard,How many animals does the wall running between the West Gate Lodge and Cardiff Castle depict?,15,2,"animal wall || west lodge, cardiff castle",2,0,,1,1.0
5ae370295542992e3233c402,comparison,hard,Henry Roth and Lewis Mumford are both this nationality?,American,2,henry roth || lewis mumford,2,0,,1,1.0
5abdba405542993f32c2a023,bridge,hard,Orlando Brown is best known for his role as 3J Winslow in an American sitcom that was a spin-off of what?,Perfect Strangers,2,family matters || orlando brown (actor),2,0,,1,1.0
5a855b5c5542997b5ce3ffeb,bridge,hard,"What is the main industry of this town with a population of around 2,600 as of 2010 that has Mountain Valley High School attendees as residents?",papermaking industry,2,"mexico, maine || mountain valley high school",2,0,,1,1.0
5adf734b5542995ec70e9016,bridge,hard,What show other than Hello Ross did Chelsea Handler appear on in January of 2016,Chelsea Does,2,chelsea handler || hello ross,2,0,,1,1.0
5a81ca835542990a1d231ebd,bridge,hard,"Who is still with the group that covered ""Leather-Winged Bat"" in 1969?",Yarrow and Stookey,2,"leather-winged bat || peter, paul and mary",2,0,,1,1.0
5abba581554299642a094af9,bridge,hard,How many people were in the group which preceded the release of Eric Clapton's 1975 album E.C. Was Here? ,four,2,derek and the dominos || e. c. was here,2,0,,1,1.0
5a887f5c554299206df2b2c0,bridge,hard,"Besides the founder of Led Zeppelin, and Bert Jansch, what other to British musician was heavily influenced by Davey Graham?",Eric Clapton,2,"folk, blues and beyond || jimmy page",2,0,,1,1.0
5a80956e5542996402f6a579,bridge,hard,What was the proper name of the husband of Lollia Paullina?,Gaius Julius Caesar Augustus Germanicus,2,caligula || lollia paulina,2,0,,1,1.0
5ac2efd65542990b17b154c7,bridge,hard,"What season of the Indian reality TV series ""Big Boss"" did the model Lopamundra Raut compete in?",the tenth season,2,bigg boss 10 || lopamudra raut,2,0,,1,1.0
5a7af32e55429931da12c99c,bridge,hard,"The song ""Judgment Night"" was a collaboration between Onyx and the heavy metal band formed in which city?","Brooklyn, New York",2,biohazard (band) || judgment night (soundtrack),2,0,,1,1.0
5a7c9d2e55429935c91b5261,bridge,hard,"What legend that lends its name to a modern medical term, inspired the plot of the horror film Ghostkeeper?",Wendigo,2,ghostkeeper || wendigo,2,0,,1,1.0
5a8752955542994775f607d1,bridge,hard,"What was the name of the team that represented an Arizona university in the conference that covers a broad expanse of the western United States, including Arizona, California, and New Mexico?",Arizona State Sun Devils,2,1966 arizona state sun devils football team || western athletic conference,2,0,,1,1.0
5ae3e2455542994393b9e78c,comparison,hard,Scout Tufankjian and Daron Malakian are both what?,Armenian–American,2,daron malakian || scout tufankjian,2,0,,1,1.0
5abd552555429933744ab776,bridge,hard,Where will the 2017 Atlantic 10 Men's Basketball Tournament be hosted?,PPG Paints Arena,2,2017 atlantic 10 men's basketball tournament || ppg paints arena,2,0,,1,1.0
5ac048cc554299294b218f73,bridge,hard,The major benefactor who donated money to build Archbold Gymnasium sold his oil company to whom?,John D Rockefeller's Standard Oil Company,2,archbold gymnasium || john dustin archbold,2,0,,1,1.0
5ac048ea554299294b218f74,bridge,hard,Who did Fredric Rieders tesify agains who had killed as many as 60 patients and recieved three consecutive life terms to be served in Florence Colorado?,Michael Swango,2,fredric rieders || michael swango,2,0,,1,1.0
5ab474135542991751b4d77b,bridge,hard,"At the 46th Grammy Awards, which award did the album by The White Stripes, which included the song Seven Nation Army, win?",Best Alternative Music Album,2,elephant (album) || seven nation army,2,0,,1,1.0
5a711cb45542994082a3e59f,comparison,hard,"Who has won more Grand Slam women's doubles titles, Lisa Raymond or Liezel Huber?",Liezel Huber,2,liezel huber || lisa raymond,2,0,,1,1.0
5ae60db1554299546bf83041,bridge,hard,The Luther seal was designed for the professor of theology of what nationalty at the behest of John Frederick of Saxony?,German,2,luther rose || martin luther,2,0,,1,1.0
5a8b81bc55429949d91db5b8,comparison,hard,What type of publication does St. Anthony Messenger and Revolver have in common?,magazine,2,revolver (magazine) || st. anthony messenger,2,0,,1,1.0
5a73bcf055429978a71e909c,comparison,hard,Which novelist wrote under the pen name Walter Ericson: Laura Esquivel or Howard Fast?,Howard Melvin Fast,2,howard fast || laura esquivel,2,0,,1,1.0
5ae1436e55429901ffe4ae31,bridge,hard,Emmett Brown rides in a sports car that features what type of doors?,gull-wing doors,2,delorean dmc-12 || emmett brown,2,0,,1,1.0
5ab207f65542993be8fa98b8,bridge,hard,Edmund Robert Harris is the principal benefactor of a museum located where ?,Preston,2,edmund robert harris || harris museum,2,0,,1,1.0
5a7766b15542993569682d7e,bridge,hard,"What was the location of the execution of Roger David Casement, the Irish Nationalist who made made efforts during World War I to gain German military aid for the 1916 Easter Rising that sought to gain Irish independence?",Casement's Fort,2,rahoneen || roger casement,2,0,,1,1.0
5ac1a3fa5542991316484b7d,bridge,hard,"Although a dependent territory remains politically outside of the controlling state's integral area, what else can it contain?",the flags,2,dependent territory || gallery of flags of dependent territories,2,0,,1,1.0
5a790f5e55429970f5fffe40,bridge,hard,What date did the movement Hans Knirsch was an activist for officially gain traction?,"November 15, 1903",2,austrian national socialism || hans knirsch,2,0,,1,1.0
5add10ca5542994ed6169c59,comparison,hard,Were Illinois Institute of Technology and Boise State University both bounded before 1950?,yes,2,boise state university || illinois institute of technology,2,0,,1,1.0
5ae1b2b9554299422ee99684,bridge,hard,Who did President Franklin Roosevelt appoint that was responsible to transmit votes of the Electoral College to Congress?,Robert Digges Wimberly Connor,2,national archives and records administration || robert digges wimberly connor,2,0,,1,1.0
5a7f81425542992097ad2f8e,bridge,hard,"Which movie was released first, 'Mean Girls' or the remake of 'April Fool's Day'?",Mean Girls,2,april fool's day (2008 film) || mean girls,2,0,,1,1.0
5a817f6655429938b6142349,comparison,hard,"Which American singer and songwriter has a mezzo-soprano vocal range, Tim Armstrong or Tori Amos?",Tori Amos,2,tim armstrong || tori amos,2,0,,1,1.0
5ab6ddb655429953192ad39e,bridge,hard,Roden Brothers were taken over in 1953 by a group headquartered in which Canadian city ?,Montreal,2,birks group || roden brothers,2,0,,1,1.0
5a76cb9b55429966f1a36bf2,bridge,hard,"After David Stern retired from being commissioner of the NBA, this american lawyer and businessman succeed him and is now the current commissioner who is he?",Adam Silver,2,adam silver || commissioner of the nba,2,0,,1,1.0
5ae4808455429970de88d990,bridge,hard,How many people did the South Korean spree killer which NICS Improvement Amendments Act of 2007 enabaled to buy firearm killed in 2007,32 people,2,nics improvement amendments act of 2007 || seung-hui cho,2,0,,1,1.0
5ab7f6d35542993667794070,bridge,hard,"What is the name of the Australian specialist electronic music magazine that features avant-rock, experimental sound art, and experimental hip hop?",Cyclic Defrost,2,cyclic defrost || experimental hip hop,2,0,,1,1.0
5abe86365542993f32c2a14d,bridge,hard,Joel H. Cohen is the younger brother of one-time Simpsons writer who has also written for which show? ,"""The Wonder Years""",2,joel h. cohen || robert cohen (writer),2,0,,1,1.0
5a7571095542992d0ec05f97,bridge,hard,"Which ""Mirrors"" actress made her film debut in the 2005 comedy film ""Hitch""?",Paula Maxine Patton,2,mirrors (film) || paula patton,2,0,,1,1.0
5adcfbf45542990d50227d86,bridge,hard,Into Dust is a song by the alternative rock band formed in which city?,"Santa Monica, California",2,into dust || mazzy star,2,0,,1,1.0
5ab30d1155429976abd1bc3d,bridge,hard,Who was the leading actor of the Christmas movie that Rebecca Forstadt did background voices for?,Tim Allen,2,rebecca forstadt || the santa clause,2,0,,1,1.0
5ae6069c55429929b0807a67,bridge,hard,Carlos Salazar Lomelín is the CEO of which Mexican multinational beverage retailer?,Fomento Económico Mexicano,2,carlos salazar lomelín || femsa,2,0,,1,1.0
5a711c535542994082a3e59b,bridge,hard,Albanians in Montenegro which make up 4.91 of the county's total population could be members of the Albanian Coalation Perspect which is a what? ,Albanian political party in Montenegro,2,"albanian coalition ""perspective"" || albanians in montenegro",2,0,,1,1.0
5adf85e05542993344016cba,bridge,hard,What football league did John Moncur belong to during his time at Ipswich Town F.C.?,Championship,2,ipswich town f.c. || john moncur,2,0,,1,1.0
5a77897f55429949eeb29edc,bridge,hard," Jason Regler, stated that he had the idea for the flashing wristbands during a song built around which instrument ?",an organ,2,fix you || xyloband,2,0,,1,1.0
5ae10a5b55429920d52342a0,bridge,hard,"Who was the director of the 2000 American comedy film in which the actress, whose first role in film was in director Martin Kunert's film ""Campfire Tales"", played a role?",Todd Phillips,2,amy smart || road trip (film),2,0,,1,1.0
5ab639e65542995eadeeff7f,comparison,hard,"Who has won more awards, Dan Schneider or Helen Hunt?",Helen Elizabeth Hunt,2,dan schneider (tv producer) || helen hunt,2,0,,1,1.0
5a8bae135542996e8ac889b6,bridge,hard,Nathan Bridger was a character played by which actor and amateur boxer?,Roy Richard Scheider,2,nathan bridger || roy scheider,2,0,,1,1.0
5a75e33855429976ec32bc74,bridge,hard,Which team's 2013-2014 season had players including a Slovenian who plays at both the point guard and shooting guard positions?,the Phoenix Suns,2,2013–14 phoenix suns season || goran dragić,2,0,,1,1.0
5ae363ff5542992f92d822bc,bridge,hard,Erwin Lambert was a member of which paramilitary organization under Hitler?,Schutzstaffel,2,erwin lambert || schutzstaffel,2,0,,1,1.0
5ac0e6fa5542996f0d89cc35,comparison,hard,"Which film was created more recently, Koyaanisqatsi or Mad Hot Ballroom?",Mad Hot Ballroom,2,koyaanisqatsi || mad hot ballroom,2,0,,1,1.0
5ade6b67554299728e26c71c,bridge,hard,"Michael Pollock was was a senior officer in the United Kingdom's naval warfare force, also known as the what?",Royal Navy,2,michael pollock || royal navy,2,0,,1,1.0
5ae0c7e755429945ae95944c,bridge,hard,Casey Jr. Splash 'n' Soak Station is an attraction in a city located in which county ?,Orange County,2,"bay lake, florida || casey jr. splash 'n' soak station",2,0,,1,1.0
5a78f753554299078472776e,comparison,hard,"Which musician is older, Philip Labonte or Alexi Laiho?",Philip Steven Labonte,2,alexi laiho || philip labonte,2,0,,1,1.0
5adcde255542992c1e3a243f,bridge,hard,"Which WWE wrestler who performs on the Smackdown brand has his initials as part of the team ""Rated-RKO",Randy Orton,2,randy orton || rated-rko,2,0,,1,1.0
5ae73d505542991e8301cc2c,bridge,hard,Sebastian Gutierrez is known for writing the screenplay for the 2003 film directed by whom?,Mathieu Kassovitz,2,gothika || sebastian gutierrez,2,0,,1,1.0
5ae18d615542997283cd2229,bridge,hard,To what sport does the Atomweight class belong?,mixed martial arts,2,atomweight (mma) || liz mccarthy (fighter),2,0,,1,1.0
5ac3ad7f5542995ef918c1de,bridge,hard,The Aviation Hall of Fame and Museum of New Jersey is located at the airport in which New Jersey county?,Bergen,2,aviation hall of fame and museum of new jersey || teterboro airport,2,0,,1,1.0
5ab9d44255429939ce03dc36,bridge,hard,The History of Ranching is a mural that was originally located at an American brewery that in 1999 began trasfering its production to who?,Miller Brewing,2,pearl brewing company || the history of ranching (winn),2,0,,1,1.0
5a863b27554299211dda2ab6,comparison,hard,Are both Disney Magazine and The Ring still in publication?,no,2,disney magazine || the ring (magazine),2,0,,1,1.0
5a79118755429974737f7962,comparison,hard,"Which band formed first, Awolnation or Foo Fighters?",Foo Fighters,2,awolnation || foo fighters,2,0,,1,1.0
5abfa9745542997ec76fd426,bridge,hard,"Young Sheldon, the tv series that follows the character Sheldon Cooper at the age of 9, is a spin-off from what prequel?","""The Big Bang Theory""",2,sheldon cooper || young sheldon,2,0,,1,1.0
5abfc8675542993fe9a41e52,bridge,hard,Mawson  is an electoral district that includes the wine regional around which town 35 km south of Adelaide?,McLaren Vale,2,electoral district of mawson || mclaren vale,2,0,,1,1.0
5a866c04554299211dda2b25,comparison,hard,Are Pterostyrax and Dregea both native to Asia?,yes,2,dregea || pterostyrax,2,0,,1,1.0
5a80c74f554299260e20a158,bridge,hard,"Who else besides ""The Golden Jet"" was born in Point Anne, Ontario?","Dennis Hull, as well as painter Manley MacDonald.",2,"bobby hull || point anne, ontario",2,0,,1,1.0
5ae5691055429960a22e02f3,bridge,hard,Boggle is a word game originally distributed by a toy and game manufacturer that published more than how many games?,"1,800",2,boggle || parker brothers,2,0,,1,1.0
5ab1d983554299340b52540a,bridge,hard,"The attraction at universal studios that was based on ""The Tonight Show"" replaced an attraction that replaced an attraction based on what movie?",Ghostbusters Spooktacular,2,race through new york starring jimmy fallon || twister...ride it out,2,0,,1,1.0
5ab28e2a5542993be8fa9947,bridge,hard,"Who holds the world record for jumping over 6 buses and appeared on the British television series ""The Jump""?","Eddie ""The Eagle"" Edwards",2,"eddie ""the eagle"" edwards || the jump",2,0,,1,1.0
5ab9547755429970cfb8ea6c,bridge,hard,St Dionis Backchurch was rebuilt after a major conflagration that consumed how many parish churches?,87,2,great fire of london || st dionis backchurch,2,0,,1,1.0
5a7ce0bc55429909bec76863,bridge,hard,"Which show which aired on NBC from September 22, 1994, to May 6, 2004, has the fifteenth episode entitled, ""The One with the Girl Who Hits Joey""?",Friends,2,friends || the one with the girl who hits joey,2,0,,1,1.0
5ae17daa55429901ffe4aea9,bridge,hard,Who directed the 1941 film based on the novel of the same name by Zane Grey starring an actor who was also an artist and stuntman?,James Tinling,2,george montgomery (actor) || last of the duanes (1941 film),2,0,,1,1.0
5ae7c5ef5542993210983f44,bridge,hard,Which North Central town in Florida is home to the punk rock band Against Me!?,"Gainesville, Florida",2,"don't lose touch || gainesville, florida",2,0,,1,1.0
5a7313865542994cef4bc442,bridge,hard,What type of bank organization is Pondicherry Gramin Bank that it operates in different States of India?,Regional Rural Bank,2,pondicherry gramin bank || regional rural bank,2,0,,1,1.0
5adccf645542990d50227d32,bridge,hard,"From which city in Oklahoma is the singer of a song that peaked at number 24 on ""Billboard"" magazine's pop chart in December 1953?",Oklahoma City,2,gayla peevey || i want a hippopotamus for christmas,2,0,,1,1.0
5ac176555542994d76dcce47,comparison,hard,What profession does H. L. Mencken and Albert Camus have in common?,journalist,2,albert camus || h. l. mencken,2,0,,1,1.0
5abbf3845542993f40c73c2e,bridge,hard,Of which band was the singer who released the record I Get Weak once a member ?,"The Go-Go's,",2,belinda carlisle || i get weak,2,0,,1,1.0
5a8781b65542993e715abf8f,comparison,hard,Are David O. Russell and Tony Gatlif from the same country?,no,2,david o. russell || tony gatlif,2,0,,1,1.0
5a807ea1554299485f598624,bridge,hard,What church was the college Marjorie Hass is the 20th president of formerly affiliated with?,Presbyterian Church,2,marjorie hass || rhodes college,2,0,,1,1.0
5a8ec7cc5542995a26add518,comparison,hard,"Which was published more frequently, Popular Science or Girlfriends?",Girlfriends,2,girlfriends (magazine) || popular science,2,0,,1,1.0
5a7a978555429941d65f26db,bridge,hard,"Which album came out first, ""Paper Trail"" or ""If Tomorrow Comes...""?",Paper Trail,2,all the above (maino song) || live your life (t.i. song),2,0,,1,1.0
5a7fc70155429969796c1b59,bridge,hard,Bobby Godsell held a senior position in which global company that was formed in 2004?,AngloGold Ashanti,2,anglogold ashanti || bobby godsell,2,0,,1,1.0
5ab84d5a55429916710eb028,bridge,hard,"The football maneuver, known as the horse-collar tackle is most closely associated with a player that was drafted by what NFl team in 2002?",Dallas Cowboys,2,horse-collar tackle || roy williams (safety),2,0,,1,1.0
5a7f392b55429934daa2fd26,bridge,hard,Wim Jonk manages Cruyff Football together with the footballer who is also currently manager of which team?,Tel Aviv,2,jordi cruyff || wim jonk,2,0,,1,1.0
5a877dd65542993e715abf79,comparison,hard,Were Halldór Laxness and Timothy Leary from the same country?,no,2,halldór laxness || timothy leary,2,0,,1,1.0
5a8b99c355429950cd6afd28,bridge,hard,The La Senza brand is currently owned by a fashion retailer based in what Ohio city?,Columbus,2,l brands || la senza,2,0,,1,1.0
5a8e2ba05542995085b373b8,comparison,hard,Are the libretto of Tristan und Isolde and Ariane et Barbe-bleue in the same language?,no,2,ariane et barbe-bleue || tristan und isolde,2,0,,1,1.0
5a74581555429979e2882912,bridge,hard,"What Japanese Auto Manufacturer headquarted in Minato, Tokyo, Japan did Nissan aquire controlling interest in?",Mitsubishi,2,mitsubishi motors || renault–nissan–mitsubishi alliance,2,0,,1,1.0
5ac1d40c5542994d76dccef5,bridge,hard,What is the population of the city at which the transmitter of WLLZ-LP was placed? ,"143,372",2,"traverse city, michigan || wllz-lp",2,0,,1,1.0
5a7c6b6655429935c91b519a,bridge,hard,Richford is a town in Franklin County Vermont governed by what kind of body?,town meeting legislative body,2,"new england town || richford, vermont",2,0,,1,1.0
5a73522d5542994cef4bc541,bridge,hard,Altnahinch is located in a county that has a population density of how many per square mile? ,526,2,altnahinch dam || county antrim,2,0,,1,1.0
5a822a5e55429926c1cdae43,comparison,hard,What occupations do Charles Burnett and Alan J. Pakula have in common?,"film director, film producer, writer",2,alan j. pakula || charles burnett (director),2,0,,1,1.0
5a7b1023554299042af8f6c2,comparison,hard," Which movie did Disney produce first,  The Many Adventures of Winnie the Pooh or Ride a Wild Pony?",Ride a Wild Pony,2,ride a wild pony || the many adventures of winnie the pooh,2,0,,1,1.0
5a84574455429933447460e6,bridge,hard,"In what year was the Golden State NBA player, who was part of the Cavaliers-Warriors rivalry, named NBA Finals Most Valuable Player?",2015,2,andre iguodala || cavaliers–warriors rivalry,2,0,,1,1.0
5a89a02955429946c8d6e975,comparison,hard,"Which was released first, The Climb or Voices of Iraq?",Voices of Iraq,2,the climb (2007 film) || voices of iraq,2,0,,1,1.0
5abdf1fe55429976d4830a31,bridge,hard,Peter Dhao created a websiteto reflect worldwide views. What was the slogan of the site he created ?,media for the 65.8 million,2,peter daou || verrit,2,0,,1,1.0
5ae1e9fd5542997f29b3c1a1,bridge,hard,"What is the name of this White House Cheif of Staff, born in 1950, who assumed the role at the same time as Elaine Duke became Secretary of Homeland Security?",John Francis Kelly,2,elaine duke || john f. kelly,2,0,,1,1.0
5a77b0395542997042120ae1,bridge,hard,"Which star in the movie Hush was born April 20, 1949?",Jessica Lange,2,hush (1998 film) || jessica lange,2,0,,1,1.0
5a79c8fa5542994bb94570a1,bridge,hard,"What role did Veda Hlubinka-Cook have in the making of this 1997 video game that takes place on the Orient Express, days before the start of World War I?",technical director,2,the last express || veda hlubinka-cook,2,0,,1,1.0
5ae21937554299234fd043d3,bridge,hard,"Who is descended from William, 4th Lord Livingston and was a statesman from New York City? ",Philip Livingston,2,livingston family || philip livingston,2,0,,1,1.0
5a7cdcbf55429907fabef04f,comparison,hard,"Which film came out first, Still Kicking: Six Artistic Women of Project Arts & Longevity or Time Bombs?",Still Kicking: Six Artistic Women of Project Arts & Longevity,2,still kicking (film) || time bombs,2,0,,1,1.0
5ac51a055542994611c8b390,bridge,hard,What is the name of one the ex-security officials that means The Institute?,Mossad,2,commanders for israel's security || mossad,2,0,,1,1.0
