reranker_label,reranker_variant_id,selection_key,method_name,action_type,feature_set,calibration,policy,target_k,tau_answer_top5,tau_answer_after_more,n_features,valid_decision_accuracy,valid_coverage,valid_selective_accuracy,valid_insufficient_answer_rate,valid_sufficient_abstain_rate,valid_abstained_insufficient_rate,valid_answered_sufficient_rate,valid_false_answer_count,valid_over_abstain_count,valid_abstained_insufficient_count,valid_answered_count,valid_retrieval_rate,valid_mean_added_docs,test_decision_accuracy,test_coverage,test_selective_accuracy,test_insufficient_answer_rate,test_sufficient_abstain_rate,test_abstained_insufficient_rate,test_answered_sufficient_rate,test_false_answer_count,test_over_abstain_count,test_abstained_insufficient_count,test_answered_count,test_retrieval_rate,test_mean_added_docs
rf_all,random_forest_balanced/all/blend1.00,top10/logistic_regression/retrieval_quality_only/isotonic::retrieve_more@cov85,top10/logistic_regression/retrieval_quality_only/isotonic,answer_retrieve_more_abstain,retrieval_quality_only,isotonic,retrieve_more@cov85,10,0.0,0.55,30,0.7963963963963964,0.8810810810810811,0.7995910020449898,0.6577181208053692,0.03694581280788178,0.3422818791946309,0.9630541871921182,98,15,51,489,0.9279279279279279,4.63963963963964,0.8012589928057554,0.8687050359712231,0.8126293995859213,0.6306620209059234,0.048484848484848485,0.3693379790940767,0.9515151515151515,181,40,106,966,0.9253597122302158,4.626798561151079
rf_all,random_forest_balanced/all/blend1.00,top10/logistic_regression/retrieval_quality_only/isotonic::retrieve_more_risk_control@suff_abstain15,top10/logistic_regression/retrieval_quality_only/isotonic,answer_retrieve_more_abstain,retrieval_quality_only,isotonic,retrieve_more_risk_control@suff_abstain15,10,0.0,0.5,30,0.7855855855855856,0.7837837837837838,0.8298850574712644,0.4966442953020134,0.11083743842364532,0.5033557046979866,0.8891625615763546,74,45,75,435,0.9279279279279279,4.63963963963964,0.7805755395683454,0.7724820143884892,0.8381839348079162,0.4843205574912892,0.12727272727272726,0.5156794425087108,0.8727272727272727,139,105,148,859,0.9253597122302158,4.626798561151079
rf_all,random_forest_balanced/all/blend1.00,top10/logistic_regression/retrieval_quality_only/isotonic::retrieve_more_high_precision@cov50,top10/logistic_regression/retrieval_quality_only/isotonic,answer_retrieve_more_abstain,retrieval_quality_only,isotonic,retrieve_more_high_precision@cov50,10,0.0,0.15,30,0.6864864864864865,0.5225225225225225,0.9,0.19463087248322147,0.35714285714285715,0.8053691275167785,0.6428571428571429,29,145,120,290,0.9279279279279279,4.63963963963964,0.6546762589928058,0.48651079136690645,0.9075785582255084,0.17421602787456447,0.40484848484848485,0.8257839721254355,0.5951515151515151,50,334,237,541,0.9253597122302158,4.626798561151079
rf_all,random_forest_balanced/all/blend1.00,top10/logistic_regression/embedding_score_only/identity::retrieve_more_balanced,top10/logistic_regression/embedding_score_only/identity,answer_retrieve_more_abstain,embedding_score_only,identity,retrieve_more_balanced,10,0.0,0.5,5,0.745945945945946,0.9405405405405406,0.7547892720306514,0.8648648648648649,0.03194103194103194,0.13513513513513514,0.9680589680589681,128,13,20,522,1.0,5.0,0.7697841726618705,0.9370503597122302,0.7735124760076776,0.8251748251748252,0.024213075060532687,0.17482517482517482,0.9757869249394673,236,20,50,1042,1.0,5.0
rf_all,random_forest_balanced/all/blend1.00,top10/logistic_regression/embedding_score_only/identity::retrieve_more@cov85,top10/logistic_regression/embedding_score_only/identity,answer_retrieve_more_abstain,embedding_score_only,identity,retrieve_more@cov85,10,0.0,0.45,5,0.7441441441441441,0.8846846846846846,0.769857433808554,0.7635135135135135,0.07125307125307126,0.23648648648648649,0.9287469287469288,113,29,35,491,1.0,5.0,0.7805755395683454,0.8741007194244604,0.7993827160493827,0.6818181818181818,0.059322033898305086,0.3181818181818182,0.940677966101695,195,49,91,972,1.0,5.0
rf_all,random_forest_balanced/all/blend1.00,top10/logistic_regression/embedding_score_only/identity::retrieve_more_risk_control@suff_abstain15,top10/logistic_regression/embedding_score_only/identity,answer_retrieve_more_abstain,embedding_score_only,identity,retrieve_more_risk_control@suff_abstain15,10,0.0,0.4,5,0.7441441441441441,0.7981981981981981,0.7990970654627539,0.6013513513513513,0.13022113022113022,0.39864864864864863,0.8697788697788698,89,53,59,443,1.0,5.0,0.7805755395683454,0.8093525179856115,0.8233333333333334,0.5559440559440559,0.10290556900726393,0.44405594405594406,0.8970944309927361,159,85,127,900,1.0,5.0
rf_all,random_forest_balanced/all/blend1.00,top10/logistic_regression/embedding_score_only/identity::retrieve_more_high_precision@cov50,top10/logistic_regression/embedding_score_only/identity,answer_retrieve_more_abstain,embedding_score_only,identity,retrieve_more_high_precision@cov50,10,0.0,0.25,5,0.6846846846846847,0.5477477477477477,0.881578947368421,0.24324324324324326,0.3415233415233415,0.7567567567567568,0.6584766584766585,36,139,112,304,1.0,5.0,0.6888489208633094,0.5755395683453237,0.875,0.27972027972027974,0.3220338983050847,0.7202797202797203,0.6779661016949152,80,266,206,640,1.0,5.0
rf_all,random_forest_balanced/all/blend1.00,top10/logistic_regression/embedding_score_only/platt::retrieve_more_balanced,top10/logistic_regression/embedding_score_only/platt,answer_retrieve_more_abstain,embedding_score_only,platt,retrieve_more_balanced,10,0.0,0.55,5,0.7495495495495496,0.9477477477477477,0.7547528517110266,0.8716216216216216,0.02457002457002457,0.12837837837837837,0.9754299754299754,129,10,19,526,1.0,5.0,0.7661870503597122,0.9424460431654677,0.7700381679389313,0.8426573426573427,0.023002421307506054,0.15734265734265734,0.9769975786924939,241,19,45,1048,1.0,5.0
rf_all,random_forest_balanced/all/blend1.00,top10/logistic_regression/embedding_score_only/platt::retrieve_more@cov85,top10/logistic_regression/embedding_score_only/platt,answer_retrieve_more_abstain,embedding_score_only,platt,retrieve_more@cov85,10,0.0,0.5,5,0.7351351351351352,0.9045045045045045,0.7589641434262948,0.8175675675675675,0.06388206388206388,0.18243243243243243,0.9361179361179361,121,26,27,502,1.0,5.0,0.7787769784172662,0.8848920863309353,0.7947154471544715,0.7062937062937062,0.053268765133171914,0.2937062937062937,0.9467312348668281,202,44,84,984,1.0,5.0
rf_all,random_forest_balanced/all/blend1.00,top10/logistic_regression/embedding_score_only/platt::retrieve_more_risk_control@suff_abstain15,top10/logistic_regression/embedding_score_only/platt,answer_retrieve_more_abstain,embedding_score_only,platt,retrieve_more_risk_control@suff_abstain15,10,0.0,0.45,5,0.7477477477477478,0.8198198198198198,0.7934065934065934,0.6351351351351351,0.11302211302211303,0.36486486486486486,0.8869778869778869,94,46,54,455,1.0,5.0,0.7823741007194245,0.829136690647482,0.8167028199566161,0.5909090909090909,0.08837772397094432,0.4090909090909091,0.9116222760290557,169,73,117,922,1.0,5.0
rf_all,random_forest_balanced/all/blend1.00,top10/logistic_regression/embedding_score_only/platt::retrieve_more_high_precision@cov50,top10/logistic_regression/embedding_score_only/platt,answer_retrieve_more_abstain,embedding_score_only,platt,retrieve_more_high_precision@cov50,10,0.0,0.3,5,0.6990990990990991,0.590990990990991,0.8658536585365854,0.2972972972972973,0.3022113022113022,0.7027027027027027,0.6977886977886978,44,123,104,328,1.0,5.0,0.7086330935251799,0.6079136690647482,0.871301775147929,0.3041958041958042,0.28692493946731235,0.6958041958041958,0.7130750605326877,87,237,199,676,1.0,5.0
rf_all,random_forest_balanced/all/blend1.00,top10/logistic_regression/embedding_score_only/isotonic::retrieve_more_balanced,top10/logistic_regression/embedding_score_only/isotonic,answer_retrieve_more_abstain,embedding_score_only,isotonic,retrieve_more_balanced,10,0.1,0.5,5,0.7495495495495496,0.8576576576576577,0.7815126050420168,0.7027027027027027,0.085995085995086,0.2972972972972973,0.914004914004914,104,35,44,476,0.9693693693693693,4.846846846846847,0.7814748201438849,0.8579136690647482,0.8039832285115304,0.6470588235294118,0.06804374240583232,0.35294117647058826,0.9319562575941677,187,56,102,954,0.9721223021582733,4.860611510791367
rf_all,random_forest_balanced/all/blend1.00,top10/logistic_regression/embedding_score_only/isotonic::retrieve_more@cov85,top10/logistic_regression/embedding_score_only/isotonic,answer_retrieve_more_abstain,embedding_score_only,isotonic,retrieve_more@cov85,10,0.1,0.5,5,0.7495495495495496,0.8576576576576577,0.7815126050420168,0.7027027027027027,0.085995085995086,0.2972972972972973,0.914004914004914,104,35,44,476,0.9693693693693693,4.846846846846847,0.7814748201438849,0.8579136690647482,0.8039832285115304,0.6470588235294118,0.06804374240583232,0.35294117647058826,0.9319562575941677,187,56,102,954,0.9721223021582733,4.860611510791367
rf_all,random_forest_balanced/all/blend1.00,top10/logistic_regression/embedding_score_only/isotonic::retrieve_more_risk_control@suff_abstain15,top10/logistic_regression/embedding_score_only/isotonic,answer_retrieve_more_abstain,embedding_score_only,isotonic,retrieve_more_risk_control@suff_abstain15,10,0.1,0.5,5,0.7495495495495496,0.8576576576576577,0.7815126050420168,0.7027027027027027,0.085995085995086,0.2972972972972973,0.914004914004914,104,35,44,476,0.9693693693693693,4.846846846846847,0.7814748201438849,0.8579136690647482,0.8039832285115304,0.6470588235294118,0.06804374240583232,0.35294117647058826,0.9319562575941677,187,56,102,954,0.9721223021582733,4.860611510791367
rf_all,random_forest_balanced/all/blend1.00,top10/logistic_regression/embedding_score_only/isotonic::retrieve_more_high_precision@cov50,top10/logistic_regression/embedding_score_only/isotonic,answer_retrieve_more_abstain,embedding_score_only,isotonic,retrieve_more_high_precision@cov50,10,0.1,0.2,5,0.6648648648648648,0.527927927927928,0.8771331058020477,0.24324324324324326,0.36855036855036855,0.7567567567567568,0.6314496314496314,36,150,112,293,0.9693693693693693,4.846846846846847,0.6681654676258992,0.5485611510791367,0.8721311475409836,0.2698961937716263,0.353584447144593,0.7301038062283737,0.6464155528554071,78,291,211,610,0.9721223021582733,4.860611510791367
rf_all,random_forest_balanced/all/blend1.00,top20/logistic_regression/v3_no_query/identity::retrieve_more_balanced,top20/logistic_regression/v3_no_query/identity,answer_retrieve_more_abstain,v3_no_query,identity,retrieve_more_balanced,20,0.0,0.5,56,0.8432432432432433,0.8036036036036036,0.8721973094170403,0.41911764705882354,0.07159904534606205,0.5808823529411765,0.9284009546539379,57,30,79,446,1.0,15.0,0.8561151079136691,0.8003597122302158,0.8921348314606742,0.3779527559055118,0.07459207459207459,0.6220472440944882,0.9254079254079254,96,64,158,890,1.0,15.0
rf_all,random_forest_balanced/all/blend1.00,top20/logistic_regression/v3_no_query/identity::retrieve_more@cov85,top20/logistic_regression/v3_no_query/identity,answer_retrieve_more_abstain,v3_no_query,identity,retrieve_more@cov85,20,0.0,0.65,56,0.8162162162162162,0.8558558558558559,0.8336842105263158,0.5808823529411765,0.05489260143198091,0.41911764705882354,0.9451073985680191,79,23,57,475,1.0,15.0,0.8507194244604317,0.8579136690647482,0.8626834381551363,0.515748031496063,0.04079254079254079,0.484251968503937,0.9592074592074592,131,35,123,954,1.0,15.0
rf_all,random_forest_balanced/all/blend1.00,top20/logistic_regression/v3_no_query/identity::retrieve_more_risk_control@suff_abstain15,top20/logistic_regression/v3_no_query/identity,answer_retrieve_more_abstain,v3_no_query,identity,retrieve_more_risk_control@suff_abstain15,20,0.0,0.35,56,0.8234234234234235,0.7225225225225225,0.9002493765586035,0.29411764705882354,0.13842482100238662,0.7058823529411765,0.8615751789976134,40,58,96,401,1.0,15.0,0.8201438848920863,0.7176258992805755,0.9122807017543859,0.2755905511811024,0.15151515151515152,0.7244094488188977,0.8484848484848485,70,130,184,798,1.0,15.0
rf_all,random_forest_balanced/all/blend1.00,top20/logistic_regression/v3_no_query/identity::retrieve_more_high_precision@cov50,top20/logistic_regression/v3_no_query/identity,answer_retrieve_more_abstain,v3_no_query,identity,retrieve_more_high_precision@cov50,20,0.0,0.15,56,0.7243243243243244,0.5369369369369369,0.9463087248322147,0.11764705882352941,0.3269689737470167,0.8823529411764706,0.6730310262529833,16,137,120,298,1.0,15.0,0.7131294964028777,0.5422661870503597,0.9469320066334992,0.12598425196850394,0.3344988344988345,0.8740157480314961,0.6655011655011654,32,287,222,603,1.0,15.0
rf_all,random_forest_balanced/all/blend1.00,top20/logistic_regression/v3_no_query/platt::retrieve_more_balanced,top20/logistic_regression/v3_no_query/platt,answer_retrieve_more_abstain,v3_no_query,platt,retrieve_more_balanced,20,0.0,0.45,56,0.8414414414414414,0.8054054054054054,0.8702460850111857,0.4264705882352941,0.07159904534606205,0.5735294117647058,0.9284009546539379,58,30,78,447,1.0,15.0,0.8579136690647482,0.8111510791366906,0.8880266075388027,0.39763779527559057,0.06643356643356643,0.6023622047244095,0.9335664335664335,101,57,153,902,1.0,15.0
rf_all,random_forest_balanced/all/blend1.00,top20/logistic_regression/v3_no_query/platt::retrieve_more@cov85,top20/logistic_regression/v3_no_query/platt,answer_retrieve_more_abstain,v3_no_query,platt,retrieve_more@cov85,20,0.0,0.6,56,0.8108108108108109,0.8612612612612612,0.8284518828451883,0.6029411764705882,0.05489260143198091,0.39705882352941174,0.9451073985680191,82,23,54,478,1.0,15.0,0.8498201438848921,0.8660071942446043,0.8587746625129803,0.5354330708661418,0.03613053613053613,0.4645669291338583,0.9638694638694638,136,31,118,963,1.0,15.0
rf_all,random_forest_balanced/all/blend1.00,top20/logistic_regression/v3_no_query/platt::retrieve_more_risk_control@suff_abstain15,top20/logistic_regression/v3_no_query/platt,answer_retrieve_more_abstain,v3_no_query,platt,retrieve_more_risk_control@suff_abstain15,20,0.0,0.3,56,0.8234234234234235,0.7297297297297297,0.8962962962962963,0.3088235294117647,0.13365155131264916,0.6911764705882353,0.8663484486873508,42,56,94,405,1.0,15.0,0.8183453237410072,0.7194244604316546,0.91,0.28346456692913385,0.15151515151515152,0.7165354330708661,0.8484848484848485,72,130,182,800,1.0,15.0
rf_all,random_forest_balanced/all/blend1.00,top20/logistic_regression/v3_no_query/platt::retrieve_more_high_precision@cov50,top20/logistic_regression/v3_no_query/platt,answer_retrieve_more_abstain,v3_no_query,platt,retrieve_more_high_precision@cov50,20,0.0,0.15,56,0.7135135135135136,0.518918918918919,0.9513888888888888,0.10294117647058823,0.3460620525059666,0.8970588235294118,0.6539379474940334,14,145,122,288,1.0,15.0,0.6906474820143885,0.5143884892086331,0.9493006993006993,0.1141732283464567,0.36713286713286714,0.8858267716535433,0.6328671328671329,29,315,225,572,1.0,15.0
rf_all,random_forest_balanced/all/blend1.00,top20/logistic_regression/v3_no_query/isotonic::retrieve_more_balanced,top20/logistic_regression/v3_no_query/isotonic,answer_retrieve_more_abstain,v3_no_query,isotonic,retrieve_more_balanced,20,0.0,0.35,56,0.8396396396396396,0.7801801801801802,0.8799076212471132,0.3795620437956204,0.08851674641148326,0.6204379562043796,0.9114832535885168,52,37,85,433,0.9801801801801802,14.702702702702702,0.835431654676259,0.7634892086330936,0.8975265017667845,0.3425196850393701,0.11188811188811189,0.65748031496063,0.8881118881118881,87,96,167,849,0.9775179856115108,14.662769784172662
rf_all,random_forest_balanced/all/blend1.00,top20/logistic_regression/v3_no_query/isotonic::retrieve_more@cov85,top20/logistic_regression/v3_no_query/isotonic,answer_retrieve_more_abstain,v3_no_query,isotonic,retrieve_more@cov85,20,0.0,0.7,56,0.8108108108108109,0.8594594594594595,0.8280922431865828,0.5985401459854015,0.05502392344497608,0.40145985401459855,0.9449760765550239,82,23,55,477,0.9801801801801802,14.702702702702702,0.8480215827338129,0.8642086330935251,0.858480749219563,0.5354330708661418,0.038461538461538464,0.4645669291338583,0.9615384615384616,136,33,118,961,0.9775179856115108,14.662769784172662
rf_all,random_forest_balanced/all/blend1.00,top20/logistic_regression/v3_no_query/isotonic::retrieve_more_risk_control@suff_abstain15,top20/logistic_regression/v3_no_query/isotonic,answer_retrieve_more_abstain,v3_no_query,isotonic,retrieve_more_risk_control@suff_abstain15,20,0.0,0.35,56,0.8396396396396396,0.7801801801801802,0.8799076212471132,0.3795620437956204,0.08851674641148326,0.6204379562043796,0.9114832535885168,52,37,85,433,0.9801801801801802,14.702702702702702,0.835431654676259,0.7634892086330936,0.8975265017667845,0.3425196850393701,0.11188811188811189,0.65748031496063,0.8881118881118881,87,96,167,849,0.9775179856115108,14.662769784172662
rf_all,random_forest_balanced/all/blend1.00,top20/logistic_regression/v3_no_query/isotonic::retrieve_more_high_precision@cov50,top20/logistic_regression/v3_no_query/isotonic,answer_retrieve_more_abstain,v3_no_query,isotonic,retrieve_more_high_precision@cov50,20,0.0,0.2,56,0.7189189189189189,0.5261261261261261,0.9486301369863014,0.10948905109489052,0.3373205741626794,0.8905109489051095,0.6626794258373205,15,141,122,292,0.9801801801801802,14.702702702702702,0.7014388489208633,0.5269784172661871,0.9488054607508533,0.11811023622047244,0.351981351981352,0.8818897637795275,0.6480186480186481,30,302,224,586,0.9775179856115108,14.662769784172662
rf_all,random_forest_balanced/all/blend1.00,top20/logistic_regression/v3_all/identity::retrieve_more_balanced,top20/logistic_regression/v3_all/identity,answer_retrieve_more_abstain,v3_all,identity,retrieve_more_balanced,20,0.0,0.4,68,0.8450450450450451,0.7657657657657657,0.8917647058823529,0.3382352941176471,0.0954653937947494,0.6617647058823529,0.9045346062052506,46,40,90,425,1.0,15.0,0.8327338129496403,0.75,0.9028776978417267,0.3188976377952756,0.12237762237762238,0.6811023622047244,0.8776223776223776,81,105,173,834,1.0,15.0
rf_all,random_forest_balanced/all/blend1.00,top20/logistic_regression/v3_all/identity::retrieve_more@cov85,top20/logistic_regression/v3_all/identity,answer_retrieve_more_abstain,v3_all,identity,retrieve_more@cov85,20,0.0,0.7,68,0.8198198198198198,0.8702702702702703,0.8302277432712215,0.6029411764705882,0.04295942720763723,0.39705882352941174,0.9570405727923628,82,18,54,483,1.0,15.0,0.8471223021582733,0.8758992805755396,0.8531827515400411,0.562992125984252,0.03146853146853147,0.43700787401574803,0.9685314685314685,143,27,111,974,1.0,15.0
rf_all,random_forest_balanced/all/blend1.00,top20/logistic_regression/v3_all/identity::retrieve_more_risk_control@suff_abstain15,top20/logistic_regression/v3_all/identity,answer_retrieve_more_abstain,v3_all,identity,retrieve_more_risk_control@suff_abstain15,20,0.0,0.3,68,0.8306306306306306,0.7081081081081081,0.9134860050890585,0.25,0.1431980906921241,0.75,0.8568019093078759,34,60,102,393,1.0,15.0,0.8165467625899281,0.6870503597122302,0.9280104712041884,0.21653543307086615,0.17365967365967366,0.7834645669291339,0.8263403263403264,55,149,199,764,1.0,15.0
rf_all,random_forest_balanced/all/blend1.00,top20/logistic_regression/v3_all/identity::retrieve_more_high_precision@cov50,top20/logistic_regression/v3_all/identity,answer_retrieve_more_abstain,v3_all,identity,retrieve_more_high_precision@cov50,20,0.0,0.15,68,0.7261261261261261,0.5423423423423424,0.9435215946843853,0.125,0.3221957040572792,0.875,0.6778042959427207,17,135,119,301,1.0,15.0,0.7275179856115108,0.545863309352518,0.957166392092257,0.10236220472440945,0.32284382284382285,0.8976377952755905,0.6771561771561772,26,277,228,607,1.0,15.0
rf_all,random_forest_balanced/all/blend1.00,top20/logistic_regression/v3_all/platt::retrieve_more_balanced,top20/logistic_regression/v3_all/platt,answer_retrieve_more_abstain,v3_all,platt,retrieve_more_balanced,20,0.0,0.4,68,0.8450450450450451,0.7981981981981981,0.8758465011286681,0.40441176470588236,0.07398568019093078,0.5955882352941176,0.9260143198090692,55,31,81,443,1.0,15.0,0.8462230215827338,0.7850719424460432,0.8934707903780069,0.3661417322834646,0.09090909090909091,0.6338582677165354,0.9090909090909091,93,78,161,873,1.0,15.0
rf_all,random_forest_balanced/all/blend1.00,top20/logistic_regression/v3_all/platt::retrieve_more@cov85,top20/logistic_regression/v3_all/platt,answer_retrieve_more_abstain,v3_all,platt,retrieve_more@cov85,20,0.0,0.6,68,0.8198198198198198,0.863063063063063,0.8329853862212944,0.5882352941176471,0.0477326968973747,0.4117647058823529,0.9522673031026253,80,20,56,479,1.0,15.0,0.8507194244604317,0.8651079136690647,0.8596673596673596,0.531496062992126,0.03613053613053613,0.468503937007874,0.9638694638694638,135,31,119,962,1.0,15.0
rf_all,random_forest_balanced/all/blend1.00,top20/logistic_regression/v3_all/platt::retrieve_more_risk_control@suff_abstain15,top20/logistic_regression/v3_all/platt,answer_retrieve_more_abstain,v3_all,platt,retrieve_more_risk_control@suff_abstain15,20,0.0,0.25,68,0.8306306306306306,0.7081081081081081,0.9134860050890585,0.25,0.1431980906921241,0.75,0.8568019093078759,34,60,102,393,1.0,15.0,0.8165467625899281,0.6870503597122302,0.9280104712041884,0.21653543307086615,0.17365967365967366,0.7834645669291339,0.8263403263403264,55,149,199,764,1.0,15.0
rf_all,random_forest_balanced/all/blend1.00,top20/logistic_regression/v3_all/platt::retrieve_more_high_precision@cov50,top20/logistic_regression/v3_all/platt,answer_retrieve_more_abstain,v3_all,platt,retrieve_more_high_precision@cov50,20,0.0,0.15,68,0.7153153153153153,0.5315315315315315,0.9423728813559322,0.125,0.33651551312649164,0.875,0.6634844868735084,17,141,119,295,1.0,15.0,0.7230215827338129,0.5413669064748201,0.9568106312292359,0.10236220472440945,0.32867132867132864,0.8976377952755905,0.6713286713286714,26,282,228,602,1.0,15.0
rf_all,random_forest_balanced/all/blend1.00,top20/logistic_regression/v3_all/isotonic::retrieve_more_balanced,top20/logistic_regression/v3_all/isotonic,answer_retrieve_more_abstain,v3_all,isotonic,retrieve_more_balanced,20,0.0,0.35,68,0.8306306306306306,0.7081081081081081,0.9134860050890585,0.25,0.1431980906921241,0.75,0.8568019093078759,34,60,102,393,0.9837837837837838,14.756756756756758,0.8129496402877698,0.6834532374100719,0.9276315789473685,0.21653543307086615,0.17832167832167833,0.7834645669291339,0.8216783216783217,55,153,199,760,0.9847122302158273,14.77068345323741
rf_all,random_forest_balanced/all/blend1.00,top20/logistic_regression/v3_all/isotonic::retrieve_more@cov85,top20/logistic_regression/v3_all/isotonic,answer_retrieve_more_abstain,v3_all,isotonic,retrieve_more@cov85,20,0.0,0.65,68,0.790990990990991,0.9315315315315316,0.793036750483559,0.7867647058823529,0.021479713603818614,0.21323529411764705,0.9785202863961814,107,9,29,517,0.9837837837837838,14.756756756756758,0.829136690647482,0.920863309352518,0.826171875,0.7007874015748031,0.013986013986013986,0.2992125984251969,0.986013986013986,178,12,76,1024,0.9847122302158273,14.77068345323741
rf_all,random_forest_balanced/all/blend1.00,top20/logistic_regression/v3_all/isotonic::retrieve_more_risk_control@suff_abstain15,top20/logistic_regression/v3_all/isotonic,answer_retrieve_more_abstain,v3_all,isotonic,retrieve_more_risk_control@suff_abstain15,20,0.0,0.35,68,0.8306306306306306,0.7081081081081081,0.9134860050890585,0.25,0.1431980906921241,0.75,0.8568019093078759,34,60,102,393,0.9837837837837838,14.756756756756758,0.8129496402877698,0.6834532374100719,0.9276315789473685,0.21653543307086615,0.17832167832167833,0.7834645669291339,0.8216783216783217,55,153,199,760,0.9847122302158273,14.77068345323741
rf_all,random_forest_balanced/all/blend1.00,top20/logistic_regression/v3_all/isotonic::retrieve_more_high_precision@cov50,top20/logistic_regression/v3_all/isotonic,answer_retrieve_more_abstain,v3_all,isotonic,retrieve_more_high_precision@cov50,20,0.2,0.25,68,0.6738738738738739,0.5027027027027027,0.899641577060932,0.18543046357615894,0.3787128712871287,0.8145695364238411,0.6212871287128713,28,153,123,279,0.6054054054054054,9.08108108108108,0.6843525179856115,0.5224820143884892,0.919104991394148,0.17153284671532848,0.3627684964200477,0.8284671532846716,0.6372315035799523,47,304,227,581,0.6115107913669064,9.172661870503596
rf_all,random_forest_balanced/all/blend1.00,top20/logistic_regression/retrieval_quality_only/identity::retrieve_more_balanced,top20/logistic_regression/retrieval_quality_only/identity,answer_retrieve_more_abstain,retrieval_quality_only,identity,retrieve_more_balanced,20,0.0,0.4,30,0.8162162162162162,0.8162162162162162,0.8498896247240618,0.5,0.081145584725537,0.5,0.918854415274463,68,34,68,453,1.0,15.0,0.8201438848920863,0.7967625899280576,0.871331828442438,0.44881889763779526,0.10023310023310024,0.5511811023622047,0.8997668997668997,114,86,140,886,1.0,15.0
rf_all,random_forest_balanced/all/blend1.00,top20/logistic_regression/retrieval_quality_only/identity::retrieve_more@cov85,top20/logistic_regression/retrieval_quality_only/identity,answer_retrieve_more_abstain,retrieval_quality_only,identity,retrieve_more@cov85,20,0.0,0.5,30,0.8126126126126126,0.8666666666666667,0.8274428274428275,0.6102941176470589,0.050119331742243436,0.3897058823529412,0.9498806682577565,83,21,53,481,1.0,15.0,0.8309352517985612,0.8507194244604317,0.854122621564482,0.5433070866141733,0.05827505827505827,0.4566929133858268,0.9417249417249417,138,50,116,946,1.0,15.0
rf_all,random_forest_balanced/all/blend1.00,top20/logistic_regression/retrieval_quality_only/identity::retrieve_more_risk_control@suff_abstain15,top20/logistic_regression/retrieval_quality_only/identity,answer_retrieve_more_abstain,retrieval_quality_only,identity,retrieve_more_risk_control@suff_abstain15,20,0.0,0.35,30,0.8,0.7855855855855856,0.8532110091743119,0.47058823529411764,0.11217183770883055,0.5294117647058824,0.8878281622911695,64,47,72,436,1.0,15.0,0.8075539568345323,0.7607913669064749,0.8806146572104019,0.39763779527559057,0.1317016317016317,0.6023622047244095,0.8682983682983683,101,113,153,846,1.0,15.0
rf_all,random_forest_balanced/all/blend1.00,top20/logistic_regression/retrieval_quality_only/identity::retrieve_more_high_precision@cov50,top20/logistic_regression/retrieval_quality_only/identity,answer_retrieve_more_abstain,retrieval_quality_only,identity,retrieve_more_high_precision@cov50,20,0.0,0.15,30,0.6846846846846847,0.5261261261261261,0.9178082191780822,0.17647058823529413,0.360381861575179,0.8235294117647058,0.639618138424821,24,151,112,292,1.0,15.0,0.6663669064748201,0.5080935251798561,0.9309734513274336,0.15354330708661418,0.38694638694638694,0.8464566929133859,0.6130536130536131,39,332,215,565,1.0,15.0
rf_all,random_forest_balanced/all/blend1.00,top20/logistic_regression/retrieval_quality_only/platt::retrieve_more_balanced,top20/logistic_regression/retrieval_quality_only/platt,answer_retrieve_more_abstain,retrieval_quality_only,platt,retrieve_more_balanced,20,0.0,0.4,30,0.8126126126126126,0.8342342342342343,0.8401727861771058,0.5441176470588235,0.07159904534606205,0.45588235294117646,0.9284009546539379,74,30,62,463,1.0,15.0,0.8210431654676259,0.8192446043165468,0.8616904500548848,0.49606299212598426,0.08508158508158509,0.5039370078740157,0.914918414918415,126,73,128,911,1.0,15.0
rf_all,random_forest_balanced/all/blend1.00,top20/logistic_regression/retrieval_quality_only/platt::retrieve_more@cov85,top20/logistic_regression/retrieval_quality_only/platt,answer_retrieve_more_abstain,retrieval_quality_only,platt,retrieve_more@cov85,20,0.0,0.45,30,0.8072072072072072,0.8612612612612612,0.8263598326359832,0.6102941176470589,0.057279236276849645,0.3897058823529412,0.9427207637231504,83,24,53,478,1.0,15.0,0.8282374100719424,0.8444244604316546,0.8551650692225772,0.5354330708661418,0.0641025641025641,0.4645669291338583,0.9358974358974359,136,55,118,939,1.0,15.0
rf_all,random_forest_balanced/all/blend1.00,top20/logistic_regression/retrieval_quality_only/platt::retrieve_more_risk_control@suff_abstain15,top20/logistic_regression/retrieval_quality_only/platt,answer_retrieve_more_abstain,retrieval_quality_only,platt,retrieve_more_risk_control@suff_abstain15,20,0.0,0.3,30,0.7891891891891892,0.7675675675675676,0.8544600938967136,0.45588235294117646,0.13126491646778043,0.5441176470588235,0.8687350835322196,62,55,74,426,1.0,15.0,0.8030575539568345,0.7455035971223022,0.8854041013268998,0.37401574803149606,0.1445221445221445,0.6259842519685039,0.8554778554778555,95,124,159,829,1.0,15.0
