case_id,sample_name,original_id,top_k,sample_bucket,sufficiency_label,question,gold_answer,model_answer,em,f1,taxonomy,raw_taxonomy,answer_supported_by_context,gold_supported_by_context,confidence,short_reason,context_titles,error
natural_qa120::5a90970d5542995651fb51a5::top20,natural_qa120,5a90970d5542995651fb51a5,20,top5_sufficient,sufficient,Rainforest Ecological Train runs through a national park with an area of how many Kilometers ?,672 km2,672 km²,0.0,0.5,answer_alias_or_metric_mismatch,answer_alias_or_metric_mismatch,true,true,high,Model answer '672 km²' is semantically identical to gold answer '672 km2'; only difference is superscript vs regular '2' in unit notation for square kilometers,Rainforest Ecological Train || Iguazú National Park || Provinces of Argentina || Misiones Province || Sajama National Park || Kavir National Park || Environmentally friendly || Argentina || Gola Rainforest National Park || Illinizas Ecological Reserve || Tropical Rainforest Heritage of Sumatra || Quito || Cotopaxi Province || Kuranda National Park || Sapo National Park || Cayambe Coca Ecological Reserve || Ecuador || Pichincha Province || Salt River Bay National Historical Park and Ecological Preserve || Alto Maués Ecological Station,
natural_qa120::5ac04a265542997d642959f1::top20,natural_qa120,5ac04a265542997d642959f1,20,unresolved_top20,insufficient,In which Navy was the single-engine BAE Systems Hawk operated?,Royal Navy,United States Navy,0.0,0.4,retrieval_insufficient,retrieval_insufficient,false,false,high,"Context does not mention the Royal Navy or any navy operating the original single-engine BAE Systems Hawk. Only mentions US Navy in relation to the T-45 Goshawk (a modified variant) and as a general customer, not the base Hawk aircraft.","BAE Systems Hawk || British Aerospace || BAE Systems || BAE Systems Inc. || Dunsfold || Atlantic Marine || BAE Systems AB || BAE Systems Demon || McDonnell Douglas T-45 Goshawk || BAE Systems Marine || BAE Systems Southeast Shipyards || Curtiss P-6 Hawk || BAE Systems Military Air & Information || Hawk-class patrol boat || BAE Systems Mantis || BAE Systems Skylynx II || BAE Systems Land Systems South Africa || BAE Systems/Dassault Telemos || BAE Systems Electronics, Intelligence & Support || BAE Systems Maritime – Submarines",
natural_qa120::5adcbb815542994ed6169bde::top20,natural_qa120,5adcbb815542994ed6169bde,20,rescued_by_top20,sufficient,"Beer Wars covers the differences between large corporate breweries, and small breweries, such as what brewery that is headquartered in Escondido, california?",Stone Brewing,Stone Brewing Co.,0.0,0.8,answer_alias_or_metric_mismatch,answer_alias_or_metric_mismatch,true,true,high,"Model answer 'Stone Brewing Co.' and gold answer 'Stone Brewing' refer to the same entity, which the context confirms is headquartered in Escondido, California. This is a standard alias where the model used the full company name while the gold used the shortened name.",Beer Wars || Dogfish Head Brewery || Miller Brewing Company || Documentary film || Microbrewery || Stone Brewing Co. || Beer || Coors Brewing Company || Yuengling || Beer in the Philippines || Brewery || List of breweries in California || Anheuser-Busch || Israel Beer Breweries || Orion Breweries || Advertising || Root beer || Yuksom Breweries || Beer in South Korea || Hite Brewery,
natural_qa120::5ab2958c554299449642c912::top5,natural_qa120,5ab2958c554299449642c912,5,unresolved_top20,insufficient,"When was the only long-term psychiatric hospital operated founded in a county in the USA with a population of 9,298 in 2010?",in 1877,1877,0.0,0.6666666666666666,answer_alias_or_metric_mismatch,answer_alias_or_metric_mismatch,true,true,high,"Model answer 1877 is semantically identical to gold answer in 1877; both are supported by context indicating Montana State Hospital founded in 1877 in Deer Lodge County (pop. 9,298 in 2010).","Tower Psychiatric Hospital || Warm Springs, Montana || State hospital || Eastern Shore Hospital Center || Psychiatric hospital",
natural_qa120::5ab2958c554299449642c912::top20,natural_qa120,5ab2958c554299449642c912,20,unresolved_top20,insufficient,"When was the only long-term psychiatric hospital operated founded in a county in the USA with a population of 9,298 in 2010?",in 1877,1877,0.0,0.6666666666666666,retrieval_insufficient,retrieval_insufficient,true,true,high,"Model answer 1877 matches gold answer exactly and is supported by context [2] stating Montana State Hospital was founded in 1877. However, retrieved context does not verify the county population of 9,298 in 2010, making the sufficiency label 'insufficient' appropriate as the retrieved context fails to confirm all question conditions.","Tower Psychiatric Hospital || Warm Springs, Montana || State hospital || Eastern Shore Hospital Center || Psychiatric hospital || John George Psychiatric Pavilion || St. Conal's Psychiatric Hospital || St. Dympna's Hospital || Medical Lake, Washington || Oregon State Hospital || Central Islip Psychiatric Center || Psychiatric Hospital (Bahrain) || Raymond Mhlaba Local Municipality || Trenton Psychiatric Hospital || Edgewood State Hospital || Fort Beaufort || Government || Eastern Cape || South Africa || Kleppur",
natural_qa120::5a79d2fe5542994f819ef0c3::top20,natural_qa120,5a79d2fe5542994f819ef0c3,20,top5_sufficient,sufficient,"Who was born first, Aleksandr Ivanovsky or Arthur Lubin?",Aleksandr Ivanovsky,Aleksandr Ivanovsky was born first,0.0,0.5714285714285715,answer_alias_or_metric_mismatch,answer_alias_or_metric_mismatch,true,true,high,"Model answer 'Aleksandr Ivanovsky was born first' is semantically equivalent to gold answer 'Aleksandr Ivanovsky'. Both correctly indicate Ivanovsky was born first (1881 vs 1898), differing only in format (full sentence vs short answer).",Aleksandr Ivanovsky || Arthur Lubin || Ivanovsky || Silva (film) || Film director || Soviet Union || Operetta film || Comedienne (film) || Screenwriter || The Palace and the Fortress || Ivanovsky (rural locality) || Oleg Ivanovsky || Russia || The Decembrists (film) || Russian language || Ivanovsky District || Ivanovsky (surname) || A Successful Failure || Silent film || Ivanovsky Waterfall,
natural_qa120::5a7dc7735542990b8f503a93::top20,natural_qa120,5a7dc7735542990b8f503a93,20,unresolved_top20,insufficient,Born 2 B.R.E.E.D. was co-written by the late singer-songwriter who has sold over how many records worldwide?,100 million,three million,0.0,0.5,retrieval_insufficient,retrieval_insufficient,false,false,high,No information about 'Born 2 B.R.E.E.D.' or its co-writer appears in retrieved context; cannot verify either 100 million (gold) or 3 million (model) sales figures.,Ricardo Montaner || Rhett Lawrence || Tina Arena || Catching a Tiger || Escape (Enrique Iglesias album) || Juanes discography || Mark Owen || Biddu || Kid Rock || Josh Groban || Max T. Barnes || Gigi D'Alessio || Gala (singer) || In Between Dreams || Joey McIntyre || Khia || Noemi (singer) || Smiley Bates || Adam Lambert || Argentina,
natural_qa120::5ab674ee5542995eadeefff2::top5,natural_qa120,5ab674ee5542995eadeefff2,5,top5_sufficient,sufficient,Hivange is a village in a country that has how many official languages ?,three official languages,Three,0.0,0.5,answer_alias_or_metric_mismatch,answer_alias_or_metric_mismatch,true,true,high,Model answer 'Three' is semantically equivalent to gold answer 'three official languages' - both indicate Luxembourg has 3 official languages,Hivange || German language || Luxembourg || Commissioner of Official Languages || Garnich,
natural_qa120::5ab90d2755429916710eb0f0::top20,natural_qa120,5ab90d2755429916710eb0f0,20,top5_sufficient,sufficient, Steven Rattazzi provides the voice for the character of Doctor Byron Orpheus on an animated series created by who?,Christopher McCulloch,Christopher McCulloch (Jackson Publick),0.0,0.6666666666666666,answer_alias_or_metric_mismatch,answer_alias_or_metric_mismatch,true,true,high,"Model answer adds the alias (Jackson Publick) to the gold answer; exact‑match grading flags the extra text as a mismatch, though the core answer is correct.","Steven Rattazzi || The Venture Bros. || Actor || United States || Voice acting || Adult Swim || Steven Universe || Animated series || River Song (Doctor Who) || Orpheus (comics) || Stevonnie || Steven Universe (character) || Pearl (Steven Universe) || Clara Oswald || Steven Taylor (Doctor Who) || Orpheus Male Voice Choir, Grimsby & Cleethorpes || Azula || Angry Kid || Bill Potts (Doctor Who) || Garnet (Steven Universe)",
natural_qa120::5ae1d0e8554299234fd0430a::top5,natural_qa120,5ae1d0e8554299234fd0430a,5,top5_sufficient,sufficient,"Which king of Northumbria did The ""Historia"" gives the abbot central place in his election as king",Guthred or Guthfrith,Guthred,0.0,0.5,answer_alias_or_metric_mismatch,answer_alias_or_metric_mismatch,true,true,high,Model answer 'Guthred' matches one of the two acceptable forms in gold answer ('Guthred or Guthfrith'); context [1] explicitly confirms the Historia gives the abbot central place in Guthred's election as king.,Eadred Lulisc || Historia de Sancto Cuthberto || Guthred || Chester-le-Street || Bede,
natural_qa120::5ae1d0e8554299234fd0430a::top20,natural_qa120,5ae1d0e8554299234fd0430a,20,top5_sufficient,sufficient,"Which king of Northumbria did The ""Historia"" gives the abbot central place in his election as king",Guthred or Guthfrith,Guthred,0.0,0.5,answer_alias_or_metric_mismatch,answer_alias_or_metric_mismatch,true,true,high,Model answer Guthred is explicitly supported by context and matches one of the two valid aliases in gold answer (Guthred or Guthfrith); failure is due to exact string matching against the disjunction format rather than recognizing valid alias.,"Eadred Lulisc || Historia de Sancto Cuthberto || Guthred || Chester-le-Street || Bede || Abbot || Ecgberht II of Northumbria || Ireland || Lindisfarne || Crayke || Carlisle, Cumbria || Osbald of Northumbria || Abbot of Monkwearmouth–Jarrow || Æthelred II of Northumbria || Eanred of Northumbria || Ceolwulf of Northumbria || Ricsige of Northumbria || Osred II of Northumbria || Rædwulf of Northumbria || Ecgfrith of Northumbria",
natural_qa120::5abbc2245542992ccd8e7f8a::top20,natural_qa120,5abbc2245542992ccd8e7f8a,20,unresolved_top20,insufficient,In which part of Attica was the battle of Marathon in 490 BC fought?,northeastern,the plain of Marathon in eastern Attica,0.0,0.0,answer_alias_or_metric_mismatch,answer_alias_or_metric_mismatch,true,false,high,"Model answer 'eastern Attica' is supported by context (Afidnes in East Attica, context [3]). Gold answer 'northeastern' is not explicitly stated in retrieved context. Both eastern and northeastern are geographically compatible descriptions of Marathon's location in Attica, making the model answer effectively correct but not matching the exact gold answer format.",Battle of Marathon || Callimachus (polemarch) || Afidnes || Polemarch || Plataea || Herodotus || Greek language || First Persian invasion of Greece || Attica || Themistocles || Ancient Greece || Artaphernes (son of Artaphernes) || Achaemenid Empire || Datis || Epizelus || History of Athens || Hoplite || Greco-Persian Wars || Olorus || Ancient Greek,
natural_qa120::5a72e4375542992359bc31bf::top5,natural_qa120,5a72e4375542992359bc31bf,5,top5_sufficient,sufficient,"Who is older, Lucy Gichuhi or Bob Day?",Bob Day,Bob Day is older,0.0,0.6666666666666666,answer_alias_or_metric_mismatch,answer_alias_or_metric_mismatch,true,true,high,"Model answer 'Bob Day is older' is semantically equivalent to gold answer 'Bob Day' - both correctly identify Bob Day as the older person. The model explicitly states Bob Day is older, which matches the gold's implicit answer.",Lucy Gichuhi || Bob Day || Bob Weiskopf || Court of Disputed Returns (Australia) || Madelyn Pugh,
natural_qa120::5a72e4375542992359bc31bf::top20,natural_qa120,5a72e4375542992359bc31bf,20,top5_sufficient,sufficient,"Who is older, Lucy Gichuhi or Bob Day?",Bob Day,Bob Day is older than Lucy Gichuhi,0.0,0.4444444444444445,answer_alias_or_metric_mismatch,answer_alias_or_metric_mismatch,true,true,high,"Model correctly states Bob Day is older than Lucy Gichuhi, matching the gold answer's substance, but the longer phrasing fails exact match.","Lucy Gichuhi || Bob Day || Bob Weiskopf || Court of Disputed Returns (Australia) || Madelyn Pugh || Family First Party || Australian federal election, 2016 || Bob Schiller || Australian Senate || I Love Lucy || Saint Lucy's Day || Lucy and Superman || High Court of Australia || South Australia || Sitcom || Every Single Day (Lucy Kaplansky album) || Lucy May Boring || CBS || Lucy Miller Mitchell || The Story of Lucy Gault",
natural_qa120::5ade7fa3554299728e26c727::top5,natural_qa120,5ade7fa3554299728e26c727,5,top5_sufficient,sufficient,what is the english name of Émile Verdets editorial?,Annals of Chemistry and of Physics,Annals of Chemistry and Physics,0.0,0.9090909090909091,answer_alias_or_metric_mismatch,answer_alias_or_metric_mismatch,true,true,high,"Model answer 'Annals of Chemistry and Physics' is semantically equivalent to gold answer 'Annals of Chemistry and of Physics' - both refer to the same journal 'Annales de chimie et de physique'. The only difference is the omission of 'of' before Physics, which does not change the meaning. Retrieved context [4] confirms the exact translation includes 'and of Physics'.",Émile Verdet || Mile || Mazatlán || Annales de chimie et de physique || Editorial URSS,
natural_qa120::5abe765a55429976d4830b1f::top5,natural_qa120,5abe765a55429976d4830b1f,5,top5_sufficient,sufficient,Who has won more olympic medals: Angelique Kerber or Amélie Mauresmo?,Amélie Simone Mauresmo,They are tied with one silver medal each,0.0,0.0,ambiguous_or_gold_issue,ambiguous_or_gold_issue,true,false,high,"Retrieved context shows both Mauresmo (2004 silver) and Kerber (2016 silver) have one silver medal each, making them tied. Model answer 'tied with one silver medal each' is correct per context, but gold answer 'Amélie Simone Mauresmo' incorrectly implies Mauresmo won more.",Amélie Mauresmo || Angelique Kerber || Amélie Mauresmo career statistics || 2006 Wimbledon Championships || Angelique Kerber career statistics,
natural_qa120::5abe765a55429976d4830b1f::top20,natural_qa120,5abe765a55429976d4830b1f,20,top5_sufficient,sufficient,Who has won more olympic medals: Angelique Kerber or Amélie Mauresmo?,Amélie Simone Mauresmo,Neither - they each won one Silver medal,0.0,0.0,ambiguous_or_gold_issue,ambiguous_or_gold_issue,true,false,high,"The retrieved context clearly shows both Mauresmo and Kerber won one Silver medal each (2004 and 2016 Olympics respectively), making the model answer 'Neither - they each won one Silver medal' factually correct and fully supported by context. However, the gold answer 'Amélie Simone Mauresmo' is simply the full name of one player and does not address the comparative question at all.",Amélie Mauresmo || Angelique Kerber || Amélie Mauresmo career statistics || 2006 Wimbledon Championships || Angelique Kerber career statistics || 2016 Wimbledon Championships – Women's Singles || Tennis at the 2004 Summer Olympics || 2016 Angelique Kerber tennis season || 2006 Australian Open || Grand Slam (tennis) || Tennis || 2004 J&S Cup – Singles || Grass court || 2016 Brisbane International || 2016 Australian Open || 2016 US Open (tennis) || 2016 Wimbledon Championships || Clay court || Tennis at the 2016 Summer Olympics || Women's Tennis Association,
natural_qa120::5add15d15542994ed6169c70::top5,natural_qa120,5add15d15542994ed6169c70,5,top5_sufficient,sufficient,Socialist conferences were held with what countries that opposed the Central Powers in the First World War?,The Allies of World War I,the Allied Powers (the Entente),0.0,0.0,answer_alias_or_metric_mismatch,answer_alias_or_metric_mismatch,true,true,high,"Both 'Allies of World War I' (gold) and 'Allied Powers (the Entente)' (model) are semantically equivalent terms for the same group of countries opposing the Central Powers, as confirmed by context [1] which states 'The Allies of World War I, or Entente Powers' and context [2] which mentions 'the Entente or Allied powers'.",Allies of World War I || Inter-Allied Socialist Conferences of World War I || Zimmerwald Conference || Central Powers || Neutral Socialist Conferences during World War I,
natural_qa120::5add15d15542994ed6169c70::top20,natural_qa120,5add15d15542994ed6169c70,20,top5_sufficient,sufficient,Socialist conferences were held with what countries that opposed the Central Powers in the First World War?,The Allies of World War I,the Allied powers,0.0,0.0,answer_alias_or_metric_mismatch,answer_alias_or_metric_mismatch,true,true,high,"Model answer 'the Allied powers' is semantically identical to gold answer 'The Allies of World War I' - both refer to the countries that opposed the Central Powers in WWI, as confirmed by context [1] which explicitly defines 'Allies of World War I' as 'the countries that opposed the Central Powers in the First World War.'",Allies of World War I || Inter-Allied Socialist Conferences of World War I || Zimmerwald Conference || Central Powers || Neutral Socialist Conferences during World War I || World War I || Third Zimmerwald Conference || Kienthal Conference || Neutral powers during World War II || List of World War I Central Powers aircraft || Leaders of the Central Powers of World War I || World War II by country || Allies of World War II || International Socialist Women's Conferences || Lithuanian conferences during World War I || Chantilly Conferences || Vienna Socialist Conference of 1915 || Switzerland || Zimmerwald || Naval warfare of World War I,
natural_qa120::5ae075455542993d6555eb59::top20,natural_qa120,5ae075455542993d6555eb59,20,top5_sufficient,sufficient,Are 111 Murray Street and 220 Central Park South both located in Manhattan?,yes,"Yes, both are located in Manhattan.",0.0,0.2857142857142857,answer_alias_or_metric_mismatch,answer_alias_or_metric_mismatch,true,true,high,"Model answer 'Yes, both are located in Manhattan' is semantically identical to gold answer 'yes'. Retrieved context confirms both 111 Murray Street (Tribeca, Manhattan) and 220 Central Park South (Midtown Manhattan) are in Manhattan.","111 Murray Street || 220 Central Park South || Tribeca || Fisher Brothers || Murray Hill, Manhattan || Manhattan || Steve Witkoff || 110th Street (Manhattan) || Manhattan Community Board 6 || East River || Jackson Square Park (Manhattan) || New York City || New York (state) || The Century (Central Park West, Manhattan) || Robert A.M. Stern Architects || Manhattan Valley || Park Row (Manhattan) || Midtown Manhattan || Skyscraper || U.S. state",
natural_qa120::5a8b77705542995d1e6f13aa::top5,natural_qa120,5a8b77705542995d1e6f13aa,5,top5_sufficient,sufficient,What American broadcasting company broadcasted the comedy show hosted by Emma Willmann?,Sirius XM Holdings,Sirius XM,0.0,0.8,answer_alias_or_metric_mismatch,answer_alias_or_metric_mismatch,true,true,high,"Model answer 'Sirius XM' is a common shortened name/alias for 'Sirius XM Holdings', both referring to the same American broadcasting company.",Emma Willmann || The Late Show with Stephen Colbert || Sirius XM Holdings || Comedy || Stand-up comedy,
natural_qa120::5a8b77705542995d1e6f13aa::top20,natural_qa120,5a8b77705542995d1e6f13aa,20,top5_sufficient,sufficient,What American broadcasting company broadcasted the comedy show hosted by Emma Willmann?,Sirius XM Holdings,Sirius XM,0.0,0.8,answer_alias_or_metric_mismatch,answer_alias_or_metric_mismatch,true,true,high,"Sirius XM is a common abbreviation/shortening of Sirius XM Holdings, referring to the same American broadcasting company. Context confirms the show was on Sirius XM and that Sirius XM Holdings is the parent company. The model answer uses the common short form rather than the full corporate name.",Emma Willmann || The Late Show with Stephen Colbert || Sirius XM Holdings || Comedy || Stand-up comedy || You Deserve It || Go (radio) || Emma (TV series) || Safeword (game show) || Thompson (TV series) || The Naughty Show || Snap Judgment (legal comedy show) || Michael Willmann || Hit 30 || Emma Knyckare || ITV2 || Rick Edwards || Poker2Nite || George J. Willmann || Comedy Ka Daily Soap,
natural_qa120::5a887bc0554299206df2b2b6::top5,natural_qa120,5a887bc0554299206df2b2b6,5,top5_sufficient,sufficient,The Argentine PGA Championship record holder has won how many tournaments worldwide?,230,more than 230,0.0,0.5,generation_failure,generation_failure,true,false,high,Model correctly states 'more than 230' matching the context which explicitly says 'won more than 230 tournaments worldwide'. The gold answer '230' is an exact number not found in the context.,Argentine PGA Championship || Roberto De Vicenzo || Vicente Fernández (golfer) || The Open Championship || José Cóceres,
natural_qa120::5a887bc0554299206df2b2b6::top20,natural_qa120,5a887bc0554299206df2b2b6,20,top5_sufficient,sufficient,The Argentine PGA Championship record holder has won how many tournaments worldwide?,230,more than 230,0.0,0.5,generation_failure,generation_failure,true,true,high,Model answer 'more than 230' repeats context phrasing but fails to give the specific number '230' requested by the question; the context supports both but the gold expects the exact figure.,Argentine PGA Championship || Roberto De Vicenzo || Vicente Fernández (golfer) || The Open Championship || José Cóceres || Argentine Senior PGA Championship || Southern Texas PGA Championship || Long Island PGA Championship || Midwest PGA Championship || Ángel Cabrera || Golf || Irish PGA Championship || José Jurado || Indiana PGA Championship || Argentina || Eduardo Romero || Central New York PGA Championship || Iowa PGA Championship || Northern Texas PGA Championship || Nebraska PGA Championship,
natural_qa120::5a7b542455429927d897bf92::top5,natural_qa120,5a7b542455429927d897bf92,5,top5_sufficient,sufficient,"The Lewis and Clark Memorial Column is dedicated to Meriwether Lewis, best known for his role as the leader of which Lewis and Clark Expedition?",Corps of Discovery,the 1804–1806 Lewis and Clark Expedition,0.0,0.0,answer_alias_or_metric_mismatch,answer_alias_or_metric_mismatch,true,true,high,"Model answer 'the 1804–1806 Lewis and Clark Expedition' and gold answer 'Corps of Discovery' refer to the same expedition; the model provides the date-based name while the gold provides the official name, both fully supported by context.",Lewis and Clark Memorial Column || Lewis and Clark Expedition || Meriwether Lewis || Corps of Discovery || Undaunted Courage,
natural_qa120::5a7b542455429927d897bf92::top20,natural_qa120,5a7b542455429927d897bf92,20,top5_sufficient,sufficient,"The Lewis and Clark Memorial Column is dedicated to Meriwether Lewis, best known for his role as the leader of which Lewis and Clark Expedition?",Corps of Discovery,the Corps of Discovery Expedition of 1804–1806,0.0,0.6666666666666666,answer_alias_or_metric_mismatch,answer_alias_or_metric_mismatch,true,true,high,Model answer 'the Corps of Discovery Expedition of 1804–1806' contains the gold answer 'Corps of Discovery' plus correct elaboration; semantically equivalent and factually accurate per context [3].,"Lewis and Clark Memorial Column || Lewis and Clark Expedition || Meriwether Lewis || Corps of Discovery || Undaunted Courage || United States || Exploration || William Clark || Lewis and Clark River || Washington Park (Portland, Oregon) || Portland, Oregon || Lewis & Clark Trail Bicycle Route || USS Lewis and Clark (SSBN-644) || Meriwether Lewis and William Clark Sculpture || SS Meriwether Lewis || Meriwether Lewis Clark Jr. || Meriwether Lewis Clark Sr. || Lewis River (Wyoming) || Bibliography of the Lewis and Clark Expedition || Lewis and Clark (sculpture)",
natural_qa120::5ae5caff554299546bf82f69::top5,natural_qa120,5ae5caff554299546bf82f69,5,top5_sufficient,sufficient,The Russian route M9 forms a part of what European route that has a length of about 5320 km?,European route E 22,European route E22,0.0,0.5714285714285715,answer_alias_or_metric_mismatch,answer_alias_or_metric_mismatch,true,true,high,Model answer matches gold answer except for a space; both refer to the same European route E22,"European route E22 || M9 highway (Russia) || Istra, Istrinsky District, Moscow Oblast || Moscow || Rzhev",
natural_qa120::5ae5caff554299546bf82f69::top20,natural_qa120,5ae5caff554299546bf82f69,20,top5_sufficient,sufficient,The Russian route M9 forms a part of what European route that has a length of about 5320 km?,European route E 22,European route E22,0.0,0.5714285714285715,answer_alias_or_metric_mismatch,answer_alias_or_metric_mismatch,true,true,high,"Model answer 'European route E22' is semantically identical to gold 'European route E 22' - both refer to the same European route, differing only in spacing (no space vs space between E and 22).","European route E22 || M9 highway (Russia) || Istra, Istrinsky District, Moscow Oblast || Moscow || Rzhev || Trunk road || Latvia || Russia || Moscow Oblast || Krasnogorsk, Moscow Oblast || European route E10 || Sebezh || Rēzekne || Pskov Oblast || Zubtsov || Volokolamsk || Velikiye Luki || Tver Oblast || European route E65 || Riga",
natural_qa120::5a865e8a55429960ec39b67a::top5,natural_qa120,5a865e8a55429960ec39b67a,5,top5_sufficient,sufficient,Do the bands 3OH!3 and Moonbabies have the same number of members?,yes,"Yes, both bands are duos with two members each.",0.0,0.19999999999999998,answer_alias_or_metric_mismatch,answer_alias_or_metric_mismatch,true,true,high,"Model answer 'Yes, both bands are duos with two members each.' is semantically equivalent to gold 'yes'; both correctly state that 3OH!3 (Sean Foreman + Nathaniel Motte) and Moonbabies (Ola Frick + Carina Johansson) are duos. The exact match comparison failed because model answer includes full elaboration rather than just 'yes'.",3OH!3 || Moonbabies (band) || MoonBabies (album) || Instrumental rock || Moonbabies at the Ballroom,
natural_qa120::5a865e8a55429960ec39b67a::top20,natural_qa120,5a865e8a55429960ec39b67a,20,top5_sufficient,sufficient,Do the bands 3OH!3 and Moonbabies have the same number of members?,yes,"Yes, both are duos with two members each",0.0,0.2222222222222222,answer_alias_or_metric_mismatch,answer_alias_or_metric_mismatch,true,true,high,"Model answer 'Yes, both are duos with two members each' is semantically equivalent to gold answer 'yes'; both correctly state that 3OH!3 and Moonbabies are duos with two members each, as supported by retrieved context.",3OH!3 || Moonbabies (band) || MoonBabies (album) || Instrumental rock || Moonbabies at the Ballroom || My Bloody Valentine (band) || 3OH!3 (album) || Want (3OH!3 album) || Inside Out Music || The Beatles || List of members of bands featuring members of the Beatles || Progressive metal || Déjà Vu (3OH!3 song) || The Orange Billboard || Planet X (band) || 3OH!3 discography || Follow Me Down (3OH!3 song) || The Beach Boys || Grey's Anatomy || Pop music,
