split,original_id,question_type,difficulty,question,gold_answer,context_doc_count,support_title_count,support_titles,context_all_support_present,context_support_title_coverage,context_missing_support_count,context_missing_support_titles,global_pool_all_support_present,global_pool_support_title_coverage,global_pool_missing_support_count,global_pool_missing_support_titles,missing_context_but_present_global_count,missing_context_with_fuzzy_title_count,fuzzy_context_matches,first_context_titles
valid,5a7313865542994cef4bc442,bridge,hard,What type of bank organization is Pondicherry Gramin Bank that it operates in different States of India?,Regional Rural Bank,10,2,pondicherry gramin bank || regional rural bank,0,0.5,1,regional rural bank,1,1.0,0,,1,0,,"Maharashtra Gramin Bank || Bangiya Gramin Vikash Bank || Gramin Bank of Aryavart || Uttarakhand Gramin Bank || Bhogpur, Purba Medinipur || Vananchal Gramin Bank || Paschim Banga Gramin Bank || Pondicherry Gramin Bank || Madhyanchal Gramin Bank || Bihar Gramin Bank"
valid,5a7319e755429901807daf86,bridge,hard,Which NCAA record does the quarterback of the Minnesota Vikings hold?,most total touchdowns in NCAA history,10,2,case keenum || dan lefevour,0,0.0,2,case keenum || dan lefevour,0,0.0,2,case keenum || dan lefevour,0,0,,1990 Minnesota Vikings season || 1964 Minnesota Vikings season || 1997 Minnesota Vikings season || 1995 Minnesota Vikings season || 1996 Minnesota Vikings season || 1962 Minnesota Vikings season || Brad Johnson (American football) || Minnesota Vikings boat party scandal || 1994 Minnesota Vikings season || Minnesota Vikings Cheerleaders
valid,5a731a635542994cef4bc458,bridge,hard,What series has Smith worked on that is based on a novel by Margaret Atwood?,The Handmaid's Tale,10,2,scott michael smith || the handmaid's tale,0,0.0,2,scott michael smith || the handmaid's tale,0,0.0,2,scott michael smith || the handmaid's tale,0,0,,The Tent (Atwood book) || In the Wake of the Flood || The Edible Woman || Good Bones and Simple Murders || The Atwood Stories || Procedures for Underground || Double Persephone || THE IBCT || Surfacing (novel) || Margaret Atwood: Once in August
test,5a71231a5542994082a3e5c4,bridge,hard,"What edible, juicy fruit is grown on a deciduous tree called 'pesco' in Italian?",peach,10,2,peach || pesco,0,0.5,1,pesco,0,0.5,1,pesco,0,0,,Juicy Fruit (song) || Mtume || Amelanchier interior || Let It Go (Keyshia Cole song) || Juicy Fruit (album) || Quince || The One (Tamar Braxton song) || Peach || Sapindus mukorossi || Apple
test,5a713a5a5542994082a3e6a9,bridge,hard,What football club plays in the area between the old tool gates: Brook Bar and Trafford bar?,Manchester United,10,2,"manchester united f.c. in european football || old trafford, greater manchester",0,0.5,1,manchester united f.c. in european football,1,1.0,0,,1,1,manchester united f.c. in european football => manchester united f.c.,"ŠNK Radgona || Old Trafford, Greater Manchester || Trojans Rugby Football Club || Trafford Bar tram stop || Aquinas Old Collegians Football Club || Maxine's Tap Room || List of Manchester United F.C. players || Ragbi Klub Mornar Bar || Gorse Hill || Manchester United F.C."
test,5a713b325542994082a3e6b5,bridge,hard,What was the capital of India when the Taj Mahal was commissioned?,Agra,10,2,agra fort || taj mahal,0,0.0,2,agra fort || taj mahal,0,0.5,1,taj mahal,1,1,"taj mahal => taj mahal bangladesh, black taj mahal, taj mahal (1963 film)","Taj Mahal Bangladesh || She Caught the Katy || Taj corridor case || Kester Smith || R. Chandru || Taj Mahal, Bulandshahar || Black Taj Mahal || Taj Mahal (1963 film) || The Taj Mahal Palace Hotel || Taj Mahal replicas and derivatives"
test,5a713f395542994082a3e6ea,bridge,hard,Where does the state legislature in which John Coffin Talbot served convene?,the State House in Augusta,10,2,john c. talbot || maine legislature,0,0.5,1,maine legislature,0,0.5,1,maine legislature,0,0,,"John C. Talbot || Lester Bronson || List of Governors of Iowa || Charles William Grant, 5th Baron de Longueuil || Earl Talbot (East Indiaman) || Hawaii State Legislature || California State Legislature || John Coffin (scientist) || List of Governors of Montana || Arizona State Legislature"
test,5a71474b5542994082a3e74f,bridge,hard,What was triggered by the resignation of Conservative MP Stephen Phillips on 4 November 2016 and was when Caroline Johnson became a Member of Parliament?,The Sleaford and North Hykeham by-election,10,2,"caroline johnson || sleaford and north hykeham by-election, 2016",0,0.5,1,caroline johnson,0,0.5,1,caroline johnson,0,0,,"Ruth George || Tory Boy || Sutton and Cheam by-election, 1954 || Sleaford and North Hykeham by-election, 2016 || Thangam Debbonaire || Sandra Gidley || Ross Thomson || Alan Haselhurst || Chester by-election, 1916 || Stephen Phillips (politician)"
test,5a7148685542994082a3e761,bridge,hard,Paul Ziert recruited what two time gold medalist in gymnastics?,Bart Conner,10,2,bart conner || paul ziert,0,0.5,1,bart conner,0,0.5,1,bart conner,0,0,,Naoya Tsukahara || Venera Zaripova || José Raúl Delgado || Kavita Chahal || Paul Ziert || Larry Roeseler || Kiara Nowlin || Ewa Durska || Sebastien Konan || Martin Boonzaayer
test,5a714b645542994082a3e78b,bridge,hard,What year did Lindsey Broad star in the movie with Russell Brand and Jonah Hill?,2010,10,2,get him to the greek || lindsey broad,0,0.5,1,lindsey broad,0,0.5,1,lindsey broad,0,0,,The Russell Brand Show prank telephone calls row || Russell Brand's Got Issues || Get Him to the Greek || The Russell Brand Show (TV series) || Russell Brand's Ponderland || Christmas Wishes (The Office) || Brand X with Russell Brand || The Russell Brand Show (radio show) || Gettysburg (The Office) || Deadwood (song)
test,5a71646e5542994082a3e80e,bridge,hard,What is the proper name for the steroid used by the retired British track sprinter who is one of the fastest European sprinters in the history of athletics?,Tetrahydrogestrinone,10,2,dwain chambers || tetrahydrogestrinone,0,0.5,1,tetrahydrogestrinone,0,0.5,1,tetrahydrogestrinone,0,0,,Edward Moulton || Proper name (philosophy) || Somnus (horse) || Allan Wells || Richard Kilty || Heather Armitage || Dwain Chambers || Jana Kolukanova || Masarjawaih || Steve Backley
test,5a716f575542994082a3e82f,comparison,hard,Was it  Ishmael Reed or Joseph Campbell who said Follow your bliss?,Joseph John Campbell,10,2,ishmael reed || joseph campbell,0,0.0,2,ishmael reed || joseph campbell,0,0.0,2,ishmael reed || joseph campbell,0,0,,Robert Walter (editor) || PEN Oakland || The Signifying Monkey || The Last Days of Louisiana Red || Mumbo Jumbo (novel) || Sacred Ground (David Murray album) || Yellow Back Radio Broke-Down || The Power of Myth || Before Columbus Foundation || A Gathering of the Tribes (Cultural Organization)
test,5a721a7655429971e9dc9271,bridge,hard,What actor from the show Murphy Brown also had a role in a show with fellow actor Steve Howey? ,Christopher Rich,10,2,christopher rich (actor) || reba (season 1),0,0.0,2,christopher rich (actor) || reba (season 1),0,0.0,2,christopher rich (actor) || reba (season 1),0,0,,Jason Morgan (General Hospital) || Grizz Chapman || Shuko Akune || Steve Peterson (actor) || Doug Dale || Jennifer Ventimilia || The Oldest Man (character) || Jay Thomas || Johnny Brown (actor) || The Middle (TV series)
test,5a721e0e55429971e9dc928d,comparison,hard,which university was founded first Duke University or Tufts University?,Duke University,10,2,duke university || tufts university,0,0.5,1,duke university,0,0.5,1,duke university,0,0,,The Zamboni (magazine) || Pedram Hamrah || Tufts University || Frederick M. Ellis || Friedman School of Nutrition Science and Policy || Tufts University School of Medicine || The Tufts Observer || History of Tufts University || Tufts OpenCourseWare || Tufts University School of Dental Medicine
test,5a7263e05542997f82783998,bridge,hard,What medieval fortress is believed to refer to a chapel at the bottom of a hill?,Bonkyll Castle,10,2,bonkyll castle || buncle,0,0.0,2,bonkyll castle || buncle,0,0.0,2,bonkyll castle || buncle,0,0,,Prozor Fortress || Nicopsis || Pirlitor || Saranta Kolones || Asen's Fortress || Tønsberg Fortress || Prizren Fortress || Glamoč Fortress || Zvečan Fortress || Fortress of Klis
test,5a7264ed5542990c210a411a,bridge,hard,What was the slogan  that came about from the idea of Lebensraum which had its most extreme form supported by the Nazi Party until the end of World War II?,Blood and soil,10,2,blood and soil || lebensraum,0,0.5,1,blood and soil,0,0.5,1,blood and soil,0,0,,Gauleiter || Nazi Party of Costa Rica || Nazi Germany || Betriebsobmann || Martin Heidegger and Nazism || Otto Strasser || Der Stürmer || Otto Telschow || Lebensraum || Karl-Heinz Schnibbe
test,5a727e1b5542991f9a20c497,bridge,hard,"In which song was written by singer-songwriter Taylor Swift and shares the optimistic lyrical message to a song called ""Yodel It!""?",Shake It Off,10,2,shake it off || yodel it!,0,0.5,1,shake it off,0,0.5,1,shake it off,0,0,,Beautiful Eyes || Begin Again (Taylor Swift song) || White Horse (Taylor Swift song) || Yodel It! || Picture to Burn || Our Song (Taylor Swift song) || Love Story (Taylor Swift song) || Taylor Swift (album) || Fearless (Taylor Swift song) || Teardrops on My Guitar
test,5a72830e5542994cef4bc2f9,bridge,hard,"Where is the company that distributed XXXTentacion's single ""Revenge"" based?","San Francisco, California",10,2,empire distribution || revenge (song),0,0.5,1,empire distribution,0,0.5,1,empire distribution,0,0,,Black Is White || IRIS Distribution || 17 (XXXTentacion album) || Fortress of Amerikkka || Pro-Active Entertainment Group || Look at Me (XXXTentacion song) || Revenge (XXXTentacion album) || The Warped Ones || Revenge (song) || The First Wives Club
test,5a728b1c5542992359bc30e0,bridge,hard,"Which member of the boy group Shinee released their first studio album ""She is""?",Jonghyun,10,2,kim jong-hyun (singer) || she is,0,0.5,1,she is,0,0.5,1,she is,0,0,,List of songs written by Kim Jong-hyun || Sherlock (EP) || Shinee World 2014 || Shinee World 2012 || The First (album) || Kim Jong-hyun (singer) || List of awards and nominations received by Shinee || 1 of 1 (album) || Romeo (EP) || Shinee World 2013
test,5a728f745542991f9a20c4e6,comparison,hard,"Which magazine was founded first, Diva or Elle?",Elle,10,2,diva (magazine) || elle (magazine),0,0.0,2,diva (magazine) || elle (magazine),0,0.0,2,diva (magazine) || elle (magazine),0,0,,Katarina Ivanovska || First Descents || Syracuse Triad || Angélique Kidjo || Stewart Spiers || Penco || Krefeld Pinguine || Sarra Manning || Andrew Bryan (Baptist) || Tanta University
test,5a728fbd5542992359bc30f8,bridge,hard,Who was convicted of murdering the director of Schoolboy Crush?,Harlow Cuadra and Joseph Kerekes,10,2,bryan kocis || schoolboy crush (film),0,0.5,1,bryan kocis,0,0.5,1,bryan kocis,0,0,,School Boy Crush || Dena Thompson || Halftime (song) || Schoolboy Crush (film) || Randy Roth || Kenneth Foster || Louise Peete || Move It || Isaac B. Desha || Edward William Pritchard
test,5a7294b65542991f9a20c509,bridge,hard,What is the name of the umcoming horror film adaptation starring Melanie Griffiths daughter?,Suspiria,10,2,dakota johnson || suspiria (upcoming film),0,0.0,2,dakota johnson || suspiria (upcoming film),0,0.0,2,dakota johnson || suspiria (upcoming film),0,0,,"Shining Through (disambiguation) || Old Yeller || Phantom of the Opera (1943 film) || Working Girl (TV series) || Erik (The Phantom of the Opera) || Rose-Marie (1928 film) || Paper Street Soap Co. || Love, Lies and Seeta || Love means never having to say you're sorry || Melanie"
test,5a72953b5542994cef4bc357,bridge,hard,What Labor member of the House of Representatives in the Australian Parliament was a member of the Australian Labor Party Australian Young Labor?,Tony Burke,10,2,australian young labor || tony burke,0,0.5,1,tony burke,0,0.5,1,tony burke,0,0,,Charles Howroyd || Jack Mullens || Joe Gander || Jack Cremean || Australian Labor Party split of 1916 || Tom Andrews (Australian politician) || Tom Sheehan (politician) || Fred Stanley (politician) || Australian Young Labor || Frank Scully (politician)
test,5a729cc25542991f9a20c532,bridge,hard,Which author wrote about a woman captured by the Symbionese Liberation Army?,Paul Avery,10,2,patty hearst || paul avery,0,0.0,2,patty hearst || paul avery,0,0.5,1,paul avery,1,0,,Patricia Soltysik || Stuart Hanlon || American Woman (novel) || Tanya (1976 film) || James Kilgore || Wendy Yoshimura || Symbionese Liberation Army || Sindhudesh Liberation Army || Angela Atwood || Thero Wheeler
test,5a72a3c45542994cef4bc3ac,bridge,hard,"What is the birth name of the woman that ""A Woman Called Moses"" is based on?",Araminta Ross,10,2,a woman called moses || harriet tubman,0,0.5,1,harriet tubman,0,0.5,1,harriet tubman,0,0,,"A Woman Called Moses || Mental As Anything || Mogue Kearns || California Birth Index || Harriet, the Woman Called Moses || Iytjenu || Finding of Moses || Lupin the Third: The Woman Called Fujiko Mine || Elf (album) || Tobias Hainyeko constituency"
test,5a72a9145542994cef4bc3c1,bridge,hard,Which player signed to Bayern Munich before the 2012-2013 season was known mostly as a central defender?,Dante,10,2,2012–13 fc bayern munich season || dante (footballer),0,0.0,2,2012–13 fc bayern munich season || dante (footballer),0,0.5,1,dante (footballer),1,1,"2012–13 fc bayern munich season => 2017–18 fc bayern munich season, 2016–17 fc bayern munich season, 1987–88 fc bayern munich season",2017–18 FC Bayern Munich season || 1987–88 FC Bayern Munich season || FC Bayern Munich II || 2016–17 FC Bayern Munich season || 1984–85 FC Bayern Munich season || Uli Hoeneß Cup || Herbert Erhardt || 2013 Audi Cup || 2012–13 DFB-Pokal || Grünwalder Stadion
test,5a72abb95542992359bc3162,comparison,hard,Which film was not a 3D computer-animation Cars 3 or Smith!?,Smith!,10,2,cars 3 || smith!,0,0.5,1,smith!,0,0.5,1,smith!,0,0,,Paul Newman || Mater (Cars) || Armie Hammer || Cars 3 (2009 film) || R9 (New York City Subway car) || Ben Queen || Cheech Marin || Cars 3 || Cars 3: Driven to Win || Lightning McQueen
test,5a72b9155542992359bc3187,bridge,hard,What service is an Amtrak flagship that includes BWI Rail Station as one of its Amtrak intercity services?,Acela Express,10,2,acela express || bwi rail station,0,0.5,1,acela express,0,0.5,1,acela express,0,0,,BWI Marshall Airport Shuttle || Gainesville station (Texas) || BWI Business Partnership LINK Shuttle || Riverside – Downtown station || Glenview station || Crum Lynne station || Pomona station (California) || BWI Rail Station || California Car (railcar) || Tuscaloosa station
test,5a72e4375542992359bc31bf,bridge,hard,"Who is older, Lucy Gichuhi or Bob Day?",Bob Day,10,2,bob day || lucy gichuhi,0,0.5,1,bob day,0,0.5,1,bob day,0,1,"bob day => bob day afternoon, bob day (disambiguation)",Lavina Fielding Anderson || Lucy Gichuhi || The Allisons || Ramblin' Gamblin' Man || Lucy and Superman || Bob Day Afternoon || The Story of Lucy Gault || Saint Lucy's Day || Bob Weiskopf || Bob Day (disambiguation)
test,5a72f1cf5542994cef4bc414,bridge,hard,Which English actor starred in the 1995 american romantic drama film The Scarlet Letter alongside Demi Moore and Robert Duvall?,Gary Oldman,10,2,gary oldman || the scarlet letter (1995 film),0,0.5,1,gary oldman,0,0.5,1,gary oldman,0,0,,The Scarlet Letter (1922 film) || Streak (film) || The Bridges of Madison County (film) || The Scarlet Letter (1995 film) || Blame It on Rio || Phenomenon (film) || Robert Duvall filmography || Stalin (1992 film) || Wild Horses (2015 film) || Passion of Mind
test,5a72f74a55429901807daf59,bridge,hard,"Which American comedian born on March 21, 1962, appeared in the movie ""Sleepless in Seattle?""",Rosie O'Donnell,10,2,rosie o'donnell || sleepless in seattle,0,0.5,1,sleepless in seattle,1,1.0,0,,1,0,,Bokuzen Hidari || Shaheed Woods || Marty Belafsky || Helen Atkinson-Wood || Rosie O'Donnell || Chandra Lee Schwartz || Tim Bedore || List of Seattle Sounders FC 2 players || Yannis Pappas || Barry Ackerley
test,5a7300b85542994cef4bc41a,comparison,hard,"Gaia is a space observatory of the European Space Agency, what is Astrosat?",India's first dedicated multi-wavelength space observatory.,10,2,astrosat || gaia (spacecraft),0,0.5,1,astrosat,0,0.5,1,astrosat,0,0,,Telespazio VEGA UK || Gaia (spacecraft) || Director General of the European Space Agency || XEUS || Herschel Space Observatory || ESA Centre for Earth Observation || Robert Fosbury || Austrian Space Agency || Infrared Science Archive || COROT
test,5a7344e95542991f9a20c6ce,bridge,hard,What song was number 4 on the charts when a song from FutureSex/LoveSounds was number 1?,Rudebox,10,2,rudebox (song) || sexyback,0,0.0,2,rudebox (song) || sexyback,0,0.0,2,rudebox (song) || sexyback,0,0,,Daddy Don't You Walk So Fast || Between Now and Forever || I Think We're Alone Now || Double Barrel || B*Witched discography || FutureSex/LoveSound || I Want to Be Loved Like That || Dead and Gone || Galveston (song) || BTS discography
